"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"1400000US55059002905","Census Tract 29.05, Kenosha County, Wisconsin","3803","241"
"1400000US55031020400","Census Tract 204, Douglas County, Wisconsin","3296","250"
"1400000US55017011200","Census Tract 112, Chippewa County, Wisconsin","6782","251"
"1400000US55105003200","Census Tract 32, Rock County, Wisconsin","2543","139"
"1400000US55063010401","Census Tract 104.01, La Crosse County, Wisconsin","5557","241"
"1400000US55079015900","Census Tract 159, Milwaukee County, Wisconsin","3460","446"
"1400000US55025001402","Census Tract 14.02, Dane County, Wisconsin","5535","412"
"1400000US55131440200","Census Tract 4402, Washington County, Wisconsin","4008","306"
"1400000US55079016800","Census Tract 168, Milwaukee County, Wisconsin","3499","421"
"1400000US55039040700","Census Tract 407, Fond du Lac County, Wisconsin","5277","393"
"1400000US55025001804","Census Tract 18.04, Dane County, Wisconsin","3792","306"
"1400000US55025000100","Census Tract 1, Dane County, Wisconsin","2437","306"
"1400000US55079012500","Census Tract 125, Milwaukee County, Wisconsin","2077","112"
"1400000US55127000901","Census Tract 9.01, Walworth County, Wisconsin","5734","251"
"1400000US55043961100","Census Tract 9611, Grant County, Wisconsin","4576","186"
"1400000US55135100600","Census Tract 1006, Waupaca County, Wisconsin","5071","238"
"1400000US55133200600","Census Tract 2006, Waukesha County, Wisconsin","1835","131"
"1400000US55079009300","Census Tract 93, Milwaukee County, Wisconsin","2600","189"
"1400000US55061960100","Census Tract 9601, Kewaunee County, Wisconsin","3109","28"
"1400000US55079186900","Census Tract 1869, Milwaukee County, Wisconsin","2356","173"
"1400000US55025013301","Census Tract 133.01, Dane County, Wisconsin","5122","256"
"1400000US55019950100","Census Tract 9501, Clark County, Wisconsin","4937","199"
"1400000US55005000900","Census Tract 9, Barron County, Wisconsin","4973","193"
"1400000US55085970500","Census Tract 9705, Oneida County, Wisconsin","1946","133"
"1400000US55027960500","Census Tract 9605, Dodge County, Wisconsin","4226","167"
"1400000US55079005800","Census Tract 58, Milwaukee County, Wisconsin","3582","234"
"1400000US55021970400","Census Tract 9704, Columbia County, Wisconsin","6706","309"
"1400000US55009001200","Census Tract 12, Brown County, Wisconsin","2407","286"
"1400000US55079008400","Census Tract 84, Milwaukee County, Wisconsin","984","156"
"1400000US55133203303","Census Tract 2033.03, Waukesha County, Wisconsin","3749","205"
"1400000US55079120501","Census Tract 1205.01, Milwaukee County, Wisconsin","4374","300"
"1400000US55127001501","Census Tract 15.01, Walworth County, Wisconsin","3184","261"
"1400000US55097960800","Census Tract 9608, Portage County, Wisconsin","5268","382"
"1400000US55007960300","Census Tract 9603, Bayfield County, Wisconsin","3539","158"
"1400000US55127000101","Census Tract 1.01, Walworth County, Wisconsin","5733","232"
"1400000US55079150304","Census Tract 1503.04, Milwaukee County, Wisconsin","4441","272"
"1400000US55079090100","Census Tract 901, Milwaukee County, Wisconsin","4289","288"
"1400000US55061960400","Census Tract 9604, Kewaunee County, Wisconsin","8633","200"
"1400000US55139002201","Census Tract 22.01, Winnebago County, Wisconsin","4863","205"
"1400000US55059001100","Census Tract 11, Kenosha County, Wisconsin","3285","398"
"1400000US55133202500","Census Tract 2025, Waukesha County, Wisconsin","4067","295"
"1400000US55049950200","Census Tract 9502, Iowa County, Wisconsin","3241","124"
"1400000US55073000602","Census Tract 6.02, Marathon County, Wisconsin","3838","356"
"1400000US55101001502","Census Tract 15.02, Racine County, Wisconsin","6891","368"
"1400000US55071010400","Census Tract 104, Manitowoc County, Wisconsin","6077","206"
"1400000US55079000302","Census Tract 3.02, Milwaukee County, Wisconsin","3176","246"
"1400000US55079001800","Census Tract 18, Milwaukee County, Wisconsin","3049","390"
"1400000US55079002700","Census Tract 27, Milwaukee County, Wisconsin","1961","410"
"1400000US55079013000","Census Tract 130, Milwaukee County, Wisconsin","1922","205"
"1400000US55101001702","Census Tract 17.02, Racine County, Wisconsin","6676","123"
"1400000US55033970500","Census Tract 9705, Dunn County, Wisconsin","6044","411"
"1400000US55079016600","Census Tract 166, Milwaukee County, Wisconsin","1697","274"
"1400000US55017010400","Census Tract 104, Chippewa County, Wisconsin","5066","229"
"1400000US55065970400","Census Tract 9704, Lafayette County, Wisconsin","3137","124"
"1400000US55079004900","Census Tract 49, Milwaukee County, Wisconsin","4522","432"
"1400000US55079120101","Census Tract 1201.01, Milwaukee County, Wisconsin","4158","314"
"1400000US55009001702","Census Tract 17.02, Brown County, Wisconsin","3477","237"
"1400000US55079008100","Census Tract 81, Milwaukee County, Wisconsin","1238","190"
"1400000US55105003100","Census Tract 31, Rock County, Wisconsin","7683","163"
"1400000US55097961000","Census Tract 9610, Portage County, Wisconsin","2695","297"
"1400000US55063000300","Census Tract 3, La Crosse County, Wisconsin","2352","223"
"1400000US55079120300","Census Tract 1203, Milwaukee County, Wisconsin","2183","130"
"1400000US55085970400","Census Tract 9704, Oneida County, Wisconsin","2839","225"
"1400000US55079140202","Census Tract 1402.02, Milwaukee County, Wisconsin","5937","252"
"1400000US55101000600","Census Tract 6, Racine County, Wisconsin","4789","717"
"1400000US55049950500","Census Tract 9505, Iowa County, Wisconsin","4800","147"
"1400000US55021970600","Census Tract 9706, Columbia County, Wisconsin","4592","157"
"1400000US55079187300","Census Tract 1873, Milwaukee County, Wisconsin","6800","431"
"1400000US55127000302","Census Tract 3.02, Walworth County, Wisconsin","6380","331"
"1400000US55079021000","Census Tract 210, Milwaukee County, Wisconsin","2181","162"
"1400000US55111000600","Census Tract 6, Sauk County, Wisconsin","6621","239"
"1400000US55097960600","Census Tract 9606, Portage County, Wisconsin","5321","210"
"1400000US55133200902","Census Tract 2009.02, Waukesha County, Wisconsin","3916","183"
"1400000US55047100400","Census Tract 1004, Green Lake County, Wisconsin","2630","116"
"1400000US55081950800","Census Tract 9508, Monroe County, Wisconsin","4529","202"
"1400000US55041950100","Census Tract 9501, Forest County, Wisconsin","1343","93"
"1400000US55133204100","Census Tract 2041, Waukesha County, Wisconsin","5235","199"
"1400000US55059000800","Census Tract 8, Kenosha County, Wisconsin","2812","262"
"1400000US55039042200","Census Tract 422, Fond du Lac County, Wisconsin","6141","229"
"1400000US55003990000","Census Tract 9900, Ashland County, Wisconsin","0","9"
"1400000US55035001500","Census Tract 15, Eau Claire County, Wisconsin","3555","223"
"1400000US55009010300","Census Tract 103, Brown County, Wisconsin","7214","405"
"1400000US55139003500","Census Tract 35, Winnebago County, Wisconsin","2776","229"
"1400000US55141011600","Census Tract 116, Wood County, Wisconsin","4995","17"
"1400000US55079006400","Census Tract 64, Milwaukee County, Wisconsin","1923","347"
"1400000US55079187200","Census Tract 1872, Milwaukee County, Wisconsin","5669","282"
"1400000US55029100400","Census Tract 1004, Door County, Wisconsin","2720","141"
"1400000US55093960800","Census Tract 9608, Pierce County, Wisconsin","3613","172"
"1400000US55025013700","Census Tract 137, Dane County, Wisconsin","6605","324"
"1400000US55079001600","Census Tract 16, Milwaukee County, Wisconsin","3089","303"
"1400000US55101001202","Census Tract 12.02, Racine County, Wisconsin","6625","506"
"1400000US55105000400","Census Tract 4, Rock County, Wisconsin","3656","281"
"1400000US55009010100","Census Tract 101, Brown County, Wisconsin","5783","387"
"1400000US55089650101","Census Tract 6501.01, Ozaukee County, Wisconsin","6089","325"
"1400000US55063000600","Census Tract 6, La Crosse County, Wisconsin","2203","201"
"1400000US55071990000","Census Tract 9900, Manitowoc County, Wisconsin","0","9"
"1400000US55101990000","Census Tract 9900, Racine County, Wisconsin","0","9"
"1400000US55075961000","Census Tract 9610, Marinette County, Wisconsin","3991","152"
"1400000US55079009900","Census Tract 99, Milwaukee County, Wisconsin","1185","230"
"1400000US55079180400","Census Tract 1804, Milwaukee County, Wisconsin","2531","264"
"1400000US55009021000","Census Tract 210, Brown County, Wisconsin","2812","162"
"1400000US55071000300","Census Tract 3, Manitowoc County, Wisconsin","5750","279"
"1400000US55133200201","Census Tract 2002.01, Waukesha County, Wisconsin","3840","206"
"1400000US55035001200","Census Tract 12, Eau Claire County, Wisconsin","6292","545"
"1400000US55079007200","Census Tract 72, Milwaukee County, Wisconsin","2813","217"
"1400000US55055101702","Census Tract 1017.02, Jefferson County, Wisconsin","4899","113"
"1400000US55101000100","Census Tract 1, Racine County, Wisconsin","1033","118"
"1400000US55025011700","Census Tract 117, Dane County, Wisconsin","4382","317"
"1400000US55085970900","Census Tract 9709, Oneida County, Wisconsin","2211","192"
"1400000US55059003001","Census Tract 30.01, Kenosha County, Wisconsin","4353","275"
"1400000US55027961600","Census Tract 9616, Dodge County, Wisconsin","4251","170"
"1400000US55079101300","Census Tract 1013, Milwaukee County, Wisconsin","2715","244"
"1400000US55081950700","Census Tract 9507, Monroe County, Wisconsin","4813","296"
"1400000US55099970500","Census Tract 9705, Price County, Wisconsin","2032","169"
"1400000US55037190100","Census Tract 1901, Florence County, Wisconsin","2538","119"
"1400000US55079007400","Census Tract 74, Milwaukee County, Wisconsin","4073","251"
"1400000US55087011300","Census Tract 113, Outagamie County, Wisconsin","3033","184"
"1400000US55123960300","Census Tract 9603, Vernon County, Wisconsin","4707","254"
"1400000US55079100400","Census Tract 1004, Milwaukee County, Wisconsin","2746","202"
"1400000US55111001100","Census Tract 11, Sauk County, Wisconsin","4292","170"
"1400000US55079100300","Census Tract 1003, Milwaukee County, Wisconsin","2605","277"
"1400000US55025002900","Census Tract 29, Dane County, Wisconsin","3166","198"
"1400000US55075960800","Census Tract 9608, Marinette County, Wisconsin","2591","220"
"1400000US55009021500","Census Tract 215, Brown County, Wisconsin","3044","103"
"1400000US55083101200","Census Tract 1012, Oconto County, Wisconsin","4157","186"
"1400000US55041950400","Census Tract 9504, Forest County, Wisconsin","2664","158"
"1400000US55043960200","Census Tract 9602, Grant County, Wisconsin","4272","99"
"1400000US55079012900","Census Tract 129, Milwaukee County, Wisconsin","3308","303"
"1400000US55079021700","Census Tract 217, Milwaukee County, Wisconsin","6581","446"
"1400000US55079185200","Census Tract 1852, Milwaukee County, Wisconsin","4854","305"
"1400000US55009002002","Census Tract 20.02, Brown County, Wisconsin","5093","374"
"1400000US55059002300","Census Tract 23, Kenosha County, Wisconsin","6156","478"
"1400000US55077960500","Census Tract 9605, Marquette County, Wisconsin","3619","147"
"1400000US55085970101","Census Tract 9701.01, Oneida County, Wisconsin","1645","148"
"1400000US55043960100","Census Tract 9601, Grant County, Wisconsin","3899","146"
"1400000US55025001605","Census Tract 16.05, Dane County, Wisconsin","3301","561"
"1400000US55019950600","Census Tract 9506, Clark County, Wisconsin","4747","236"
"1400000US55127000600","Census Tract 6, Walworth County, Wisconsin","5977","260"
"1400000US55005000400","Census Tract 4, Barron County, Wisconsin","5348","290"
"1400000US55027961100","Census Tract 9611, Dodge County, Wisconsin","4392","125"
"1400000US55109120202","Census Tract 1202.02, St. Croix County, Wisconsin","5444","240"
"1400000US55029100800","Census Tract 1008, Door County, Wisconsin","5031","255"
"1400000US55127001604","Census Tract 16.04, Walworth County, Wisconsin","5045","206"
"1400000US55017010300","Census Tract 103, Chippewa County, Wisconsin","5598","338"
"1400000US55053960200","Census Tract 9602, Jackson County, Wisconsin","3478","169"
"1400000US55105000800","Census Tract 8, Rock County, Wisconsin","3838","319"
"1400000US55099970700","Census Tract 9707, Price County, Wisconsin","2338","125"
"1400000US55121100800","Census Tract 1008, Trempealeau County, Wisconsin","3878","145"
"1400000US55087012100","Census Tract 121, Outagamie County, Wisconsin","7677","408"
"1400000US55141010100","Census Tract 101, Wood County, Wisconsin","4685","148"
"1400000US55123960400","Census Tract 9604, Vernon County, Wisconsin","4838","112"
"1400000US55009020900","Census Tract 209, Brown County, Wisconsin","2636","138"
"1400000US55059001500","Census Tract 15, Kenosha County, Wisconsin","3678","347"
"1400000US55079080400","Census Tract 804, Milwaukee County, Wisconsin","3274","242"
"1400000US55079016700","Census Tract 167, Milwaukee County, Wisconsin","3235","394"
"1400000US55079019700","Census Tract 197, Milwaukee County, Wisconsin","5174","510"
"1400000US55103970500","Census Tract 9705, Richland County, Wisconsin","4104","166"
"1400000US55009000800","Census Tract 8, Brown County, Wisconsin","1798","258"
"1400000US55025010904","Census Tract 109.04, Dane County, Wisconsin","9348","346"
"1400000US55079020300","Census Tract 203, Milwaukee County, Wisconsin","4028","306"
"1400000US55079000800","Census Tract 8, Milwaukee County, Wisconsin","4996","510"
"1400000US55001950201","Census Tract 9502.01, Adams County, Wisconsin","1244","96"
"1400000US55025001300","Census Tract 13, Dane County, Wisconsin","2511","153"
"1400000US55059000400","Census Tract 4, Kenosha County, Wisconsin","3368","289"
"1400000US55055100800","Census Tract 1008, Jefferson County, Wisconsin","4262","223"
"1400000US55133204004","Census Tract 2040.04, Waukesha County, Wisconsin","4298","260"
"1400000US55079015700","Census Tract 157, Milwaukee County, Wisconsin","3116","353"
"1400000US55005000800","Census Tract 8, Barron County, Wisconsin","5509","323"
"1400000US55083990000","Census Tract 9900, Oconto County, Wisconsin","0","9"
"1400000US55093960100","Census Tract 9601, Pierce County, Wisconsin","2895","154"
"1400000US55101000300","Census Tract 3, Racine County, Wisconsin","3638","445"
"1400000US55009010201","Census Tract 102.01, Brown County, Wisconsin","4572","353"
"1400000US55073002000","Census Tract 20, Marathon County, Wisconsin","4028","149"
"1400000US55015020303","Census Tract 203.03, Calumet County, Wisconsin","3884","220"
"1400000US55071010500","Census Tract 105, Manitowoc County, Wisconsin","3447","196"
"1400000US55105001500","Census Tract 15, Rock County, Wisconsin","2311","223"
"1400000US55115101000","Census Tract 1010, Shawano County, Wisconsin","3610","157"
"1400000US55117000202","Census Tract 2.02, Sheboygan County, Wisconsin","4273","249"
"1400000US55025002401","Census Tract 24.01, Dane County, Wisconsin","3494","177"
"1400000US55079170300","Census Tract 1703, Milwaukee County, Wisconsin","2492","200"
"1400000US55087010300","Census Tract 103, Outagamie County, Wisconsin","2484","226"
"1400000US55087012901","Census Tract 129.01, Outagamie County, Wisconsin","6182","92"
"1400000US55021970700","Census Tract 9707, Columbia County, Wisconsin","4207","162"
"1400000US55101002002","Census Tract 20.02, Racine County, Wisconsin","4877","137"
"1400000US55079101800","Census Tract 1018, Milwaukee County, Wisconsin","2582","198"
"1400000US55079000502","Census Tract 5.02, Milwaukee County, Wisconsin","5095","576"
"1400000US55079012600","Census Tract 126, Milwaukee County, Wisconsin","2439","253"
"1400000US55073001202","Census Tract 12.02, Marathon County, Wisconsin","5571","341"
"1400000US55079186000","Census Tract 1860, Milwaukee County, Wisconsin","1499","152"
"1400000US55139002400","Census Tract 24, Winnebago County, Wisconsin","10404","409"
"1400000US55079015800","Census Tract 158, Milwaukee County, Wisconsin","2564","290"
"1400000US55133202301","Census Tract 2023.01, Waukesha County, Wisconsin","4321","151"
"1400000US55133202001","Census Tract 2020.01, Waukesha County, Wisconsin","5304","170"
"1400000US55079101700","Census Tract 1017, Milwaukee County, Wisconsin","3364","241"
"1400000US55139002601","Census Tract 26.01, Winnebago County, Wisconsin","3770","280"
"1400000US55009020703","Census Tract 207.03, Brown County, Wisconsin","7021","342"
"1400000US55009020600","Census Tract 206, Brown County, Wisconsin","5307","166"
"1400000US55079017900","Census Tract 179, Milwaukee County, Wisconsin","3014","223"
"1400000US55079019100","Census Tract 191, Milwaukee County, Wisconsin","3923","353"
"1400000US55079101400","Census Tract 1014, Milwaukee County, Wisconsin","3926","253"
"1400000US55117001100","Census Tract 11, Sheboygan County, Wisconsin","3493","232"
"1400000US55133204200","Census Tract 2042, Waukesha County, Wisconsin","7065","291"
"1400000US55025000405","Census Tract 4.05, Dane County, Wisconsin","6579","402"
"1400000US55101001601","Census Tract 16.01, Racine County, Wisconsin","6703","401"
"1400000US55057100600","Census Tract 1006, Juneau County, Wisconsin","3247","188"
"1400000US55127000702","Census Tract 7.02, Walworth County, Wisconsin","4596","230"
"1400000US55079007000","Census Tract 70, Milwaukee County, Wisconsin","3067","401"
"1400000US55035000801","Census Tract 8.01, Eau Claire County, Wisconsin","3725","210"
"1400000US55055101201","Census Tract 1012.01, Jefferson County, Wisconsin","2108","131"
"1400000US55089660201","Census Tract 6602.01, Ozaukee County, Wisconsin","4067","218"
"1400000US55079010800","Census Tract 108, Milwaukee County, Wisconsin","2584","257"
"1400000US55079185700","Census Tract 1857, Milwaukee County, Wisconsin","1877","383"
"1400000US55029100300","Census Tract 1003, Door County, Wisconsin","2484","197"
"1400000US55039040500","Census Tract 405, Fond du Lac County, Wisconsin","3957","347"
"1400000US55133202202","Census Tract 2022.02, Waukesha County, Wisconsin","5738","314"
"1400000US55103970400","Census Tract 9704, Richland County, Wisconsin","3392","164"
"1400000US55035000802","Census Tract 8.02, Eau Claire County, Wisconsin","3962","269"
"1400000US55025002000","Census Tract 20, Dane County, Wisconsin","5873","320"
"1400000US55139001801","Census Tract 18.01, Winnebago County, Wisconsin","5163","286"
"1400000US55017011100","Census Tract 111, Chippewa County, Wisconsin","4093","145"
"1400000US55025011900","Census Tract 119, Dane County, Wisconsin","7020","224"
"1400000US55127001602","Census Tract 16.02, Walworth County, Wisconsin","6308","437"
"1400000US55009001400","Census Tract 14, Brown County, Wisconsin","3325","220"
"1400000US55109120100","Census Tract 1201, St. Croix County, Wisconsin","1960","191"
"1400000US55025011506","Census Tract 115.06, Dane County, Wisconsin","5583","474"
"1400000US55131420402","Census Tract 4204.02, Washington County, Wisconsin","2175","142"
"1400000US55059000900","Census Tract 9, Kenosha County, Wisconsin","3828","437"
"1400000US55105002500","Census Tract 25, Rock County, Wisconsin","2480","250"
"1400000US55025011000","Census Tract 110, Dane County, Wisconsin","4199","228"
"1400000US55079003700","Census Tract 37, Milwaukee County, Wisconsin","2424","254"
"1400000US55025012400","Census Tract 124, Dane County, Wisconsin","5017","184"
"1400000US55083101100","Census Tract 1011, Oconto County, Wisconsin","4588","185"
"1400000US55079002600","Census Tract 26, Milwaukee County, Wisconsin","2961","419"
"1400000US55087011800","Census Tract 118, Outagamie County, Wisconsin","2063","138"
"1400000US55119960300","Census Tract 9603, Taylor County, Wisconsin","2959","95"
"1400000US55059001800","Census Tract 18, Kenosha County, Wisconsin","2125","200"
"1400000US55139001803","Census Tract 18.03, Winnebago County, Wisconsin","6126","292"
"1400000US55125950500","Census Tract 9505, Vilas County, Wisconsin","5902","218"
"1400000US55105002400","Census Tract 24, Rock County, Wisconsin","3977","194"
"1400000US55069960700","Census Tract 9607, Lincoln County, Wisconsin","3801","140"
"1400000US55075960900","Census Tract 9609, Marinette County, Wisconsin","2428","136"
"1400000US55133203405","Census Tract 2034.05, Waukesha County, Wisconsin","4420","147"
"1400000US55079006500","Census Tract 65, Milwaukee County, Wisconsin","2126","305"
"1400000US55141011200","Census Tract 112, Wood County, Wisconsin","3999","312"
"1400000US55133200103","Census Tract 2001.03, Waukesha County, Wisconsin","3162","171"
"1400000US55087012505","Census Tract 125.05, Outagamie County, Wisconsin","4902","266"
"1400000US55079090600","Census Tract 906, Milwaukee County, Wisconsin","4605","321"
"1400000US55133203103","Census Tract 2031.03, Waukesha County, Wisconsin","4981","259"
"1400000US55071000600","Census Tract 6, Manitowoc County, Wisconsin","5397","346"
"1400000US55095960600","Census Tract 9606, Polk County, Wisconsin","2170","158"
"1400000US55089990000","Census Tract 9900, Ozaukee County, Wisconsin","0","9"
"1400000US55115100200","Census Tract 1002, Shawano County, Wisconsin","1738","148"
"1400000US55059000300","Census Tract 3, Kenosha County, Wisconsin","4872","345"
"1400000US55079002800","Census Tract 28, Milwaukee County, Wisconsin","2404","311"
"1400000US55133201703","Census Tract 2017.03, Waukesha County, Wisconsin","5695","232"
"1400000US55025010200","Census Tract 102, Dane County, Wisconsin","1358","62"
"1400000US55009020503","Census Tract 205.03, Brown County, Wisconsin","8191","264"
"1400000US55131460101","Census Tract 4601.01, Washington County, Wisconsin","6528","219"
"1400000US55053960300","Census Tract 9603, Jackson County, Wisconsin","4031","155"
"1400000US55101001801","Census Tract 18.01, Racine County, Wisconsin","5120","79"
"1400000US55079101500","Census Tract 1015, Milwaukee County, Wisconsin","4251","362"
"1400000US55079020900","Census Tract 209, Milwaukee County, Wisconsin","2709","193"
"1400000US55089620100","Census Tract 6201, Ozaukee County, Wisconsin","6051","240"
"1400000US55111000900","Census Tract 9, Sauk County, Wisconsin","4808","242"
"1400000US55069960100","Census Tract 9601, Lincoln County, Wisconsin","2300","112"
"1400000US55029101000","Census Tract 1010, Door County, Wisconsin","2222","126"
"1400000US55131420300","Census Tract 4203, Washington County, Wisconsin","5805","321"
"1400000US55055100601","Census Tract 1006.01, Jefferson County, Wisconsin","1600","121"
"1400000US55039040800","Census Tract 408, Fond du Lac County, Wisconsin","4376","382"
"1400000US55135101200","Census Tract 1012, Waupaca County, Wisconsin","3771","144"
"1400000US55087011102","Census Tract 111.02, Outagamie County, Wisconsin","7234","363"
"1400000US55079006300","Census Tract 63, Milwaukee County, Wisconsin","2412","312"
"1400000US55079000303","Census Tract 3.03, Milwaukee County, Wisconsin","1888","213"
"1400000US55117000500","Census Tract 5, Sheboygan County, Wisconsin","3333","309"
"1400000US55133201101","Census Tract 2011.01, Waukesha County, Wisconsin","5095","263"
"1400000US55005000100","Census Tract 1, Barron County, Wisconsin","3939","227"
"1400000US55041950300","Census Tract 9503, Forest County, Wisconsin","2569","161"
"1400000US55079091000","Census Tract 910, Milwaukee County, Wisconsin","4825","305"
"1400000US55111001002","Census Tract 10.02, Sauk County, Wisconsin","3017","226"
"1400000US55079090200","Census Tract 902, Milwaukee County, Wisconsin","1883","97"
"1400000US55079000304","Census Tract 3.04, Milwaukee County, Wisconsin","3495","248"
"1400000US55101000800","Census Tract 8, Racine County, Wisconsin","3984","301"
"1400000US55009001600","Census Tract 16, Brown County, Wisconsin","6009","632"
"1400000US55073000601","Census Tract 6.01, Marathon County, Wisconsin","2183","190"
"1400000US55117010400","Census Tract 104, Sheboygan County, Wisconsin","3611","112"
"1400000US55057100500","Census Tract 1005, Juneau County, Wisconsin","4375","94"
"1400000US55069960600","Census Tract 9606, Lincoln County, Wisconsin","4386","155"
"1400000US55139000100","Census Tract 1, Winnebago County, Wisconsin","2532","223"
"1400000US55017010700","Census Tract 107, Chippewa County, Wisconsin","7634","306"
"1400000US55123960600","Census Tract 9606, Vernon County, Wisconsin","4797","213"
"1400000US55005000300","Census Tract 3, Barron County, Wisconsin","3877","177"
"1400000US55127000502","Census Tract 5.02, Walworth County, Wisconsin","3965","347"
"1400000US55101000904","Census Tract 9.04, Racine County, Wisconsin","5046","315"
"1400000US55079186300","Census Tract 1863, Milwaukee County, Wisconsin","3811","297"
"1400000US55079018200","Census Tract 182, Milwaukee County, Wisconsin","1635","126"
"1400000US55131400103","Census Tract 4001.03, Washington County, Wisconsin","3963","26"
"1400000US55141011000","Census Tract 110, Wood County, Wisconsin","5628","342"
"1400000US55105001400","Census Tract 14, Rock County, Wisconsin","6281","461"
"1400000US55009021301","Census Tract 213.01, Brown County, Wisconsin","3208","226"
"1400000US55025001403","Census Tract 14.03, Dane County, Wisconsin","8784","621"
"1400000US55105002800","Census Tract 28, Rock County, Wisconsin","5169","228"
"1400000US55079012200","Census Tract 122, Milwaukee County, Wisconsin","2168","220"
"1400000US55023960300","Census Tract 9603, Crawford County, Wisconsin","2448","119"
"1400000US55135100400","Census Tract 1004, Waupaca County, Wisconsin","4533","180"
"1400000US55003950600","Census Tract 9506, Ashland County, Wisconsin","1349","95"
"1400000US55133200400","Census Tract 2004, Waukesha County, Wisconsin","6400","321"
"1400000US55005000500","Census Tract 5, Barron County, Wisconsin","4443","325"
"1400000US55079009200","Census Tract 92, Milwaukee County, Wisconsin","1740","213"
"1400000US55123960200","Census Tract 9602, Vernon County, Wisconsin","4496","307"
"1400000US55101002001","Census Tract 20.01, Racine County, Wisconsin","3212","134"
"1400000US55025000902","Census Tract 9.02, Dane County, Wisconsin","5684","430"
"1400000US55079020000","Census Tract 200, Milwaukee County, Wisconsin","3448","316"
"1400000US55019950800","Census Tract 9508, Clark County, Wisconsin","3141","156"
"1400000US55133201300","Census Tract 2013, Waukesha County, Wisconsin","5222","249"
"1400000US55139001000","Census Tract 10, Winnebago County, Wisconsin","2749","242"
"1400000US55137960800","Census Tract 9608, Waushara County, Wisconsin","4357","182"
"1400000US55009021304","Census Tract 213.04, Brown County, Wisconsin","2176","192"
"1400000US55071010300","Census Tract 103, Manitowoc County, Wisconsin","4311","139"
"1400000US55081950300","Census Tract 9503, Monroe County, Wisconsin","6476","287"
"1400000US55079130200","Census Tract 1302, Milwaukee County, Wisconsin","2880","181"
"1400000US55133202002","Census Tract 2020.02, Waukesha County, Wisconsin","3921","162"
"1400000US55079020700","Census Tract 207, Milwaukee County, Wisconsin","4486","360"
"1400000US55019950400","Census Tract 9504, Clark County, Wisconsin","3871","191"
"1400000US55025000205","Census Tract 2.05, Dane County, Wisconsin","5089","306"
"1400000US55135100800","Census Tract 1008, Waupaca County, Wisconsin","4527","172"
"1400000US55097961100","Census Tract 9611, Portage County, Wisconsin","7179","568"
"1400000US55087010800","Census Tract 108, Outagamie County, Wisconsin","1505","168"
"1400000US55021970200","Census Tract 9702, Columbia County, Wisconsin","5662","223"
"1400000US55025012001","Census Tract 120.01, Dane County, Wisconsin","8899","301"
"1400000US55131400102","Census Tract 4001.02, Washington County, Wisconsin","3817","239"
"0400000US55","Wisconsin","5778394","*****"
