DATE,GEOID,GEO,NAME,POSITIVE,POS_NEW,POS_7DAYAVG,NEGATIVE,NEG_NEW,NEG_7DAYAVG,DEATHS,DTH_NEW,DTH_7DAYAVG,TEST_NEW,TEST_7DAYAVG,HOSP_YES,HOSP_NO,HOSP_UNK,POS_FEM,POS_MALE,POS_OTH,POS_0_9,POS_10_19,POS_20_29,POS_30_39,POS_40_49,POS_50_59,POS_60_69,POS_70_79,POS_80_89,POS_90,DTHS_FEM,DTHS_MALE,DTHS_OTH,DTHS_0_9,DTHS_10_19,DTHS_20_29,DTHS_30_39,DTHS_40_49,DTHS_50_59,DTHS_60_69,DTHS_70_79,DTHS_80_89,DTHS_90,POS_AIAN,POS_ASN,POS_BLK,POS_WHT,POS_MLTOTH,POS_UNK,POS_E_HSP,POS_E_NHSP,POS_E_UNK,DTH_AIAN,DTH_ASN,DTH_BLK,DTH_WHT,DTH_MLTOTH,DTH_UNK,DTH_E_HSP,DTH_E_NHSP,DTH_E_UNK,POS_HC_Y,POS_HC_N,POS_HC_UNK,OBJECTID
2020/10/31 19:00:00+00,55123,County,Vernon,538,10.0,10.71,8604.0,17.0,38.29,2,0.0,0.0,27.0,49.0,21.0,229.0,288.0,276.0,261.0,,21.0,64.0,77.0,88.0,70.0,74.0,69.0,56.0,17.0,,,,,,,,,,,,,,,,,,502.0,5.0,26.0,10.0,484.0,44.0,,,,,,,,,,14.0,93.0,431.0,380364
2020/10/31 19:00:00+00,55125,County,Vilas,638,26.0,16.71,5876.0,52.0,34.43,7,0.0,0.29,78.0,51.14,42.0,371.0,225.0,315.0,322.0,,17.0,47.0,66.0,74.0,87.0,113.0,129.0,66.0,34.0,5.0,,5.0,,,,,,,,,,,,54.0,,,455.0,10.0,115.0,10.0,462.0,166.0,,,,6.0,,,,7.0,,14.0,140.0,484.0,380393
2020/10/31 19:00:00+00,55127,County,Walworth,3589,87.0,43.86,28894.0,101.0,130.29,39,0.0,0.29,188.0,174.14,118.0,1353.0,2118.0,1746.0,1829.0,14.0,74.0,497.0,1102.0,408.0,444.0,452.0,332.0,154.0,84.0,42.0,22.0,17.0,,,,,,,,7.0,9.0,10.0,12.0,17.0,14.0,60.0,2897.0,251.0,350.0,674.0,2454.0,461.0,,,,37.0,,,5.0,33.0,,124.0,1198.0,2267.0,380418
2020/10/31 19:00:00+00,55129,County,Washburn,263,2.0,5.71,3864.0,15.0,24.29,2,0.0,0.0,17.0,30.0,18.0,122.0,123.0,134.0,129.0,,10.0,37.0,21.0,23.0,32.0,52.0,51.0,26.0,9.0,,,,,,,,,,,,,,,,,,255.0,,,5.0,256.0,,,,,,,,,,,11.0,195.0,57.0,380460
2020/10/31 19:00:00+00,55131,County,Washington,4809,88.0,87.29,34146.0,157.0,202.57,44,1.0,0.14,245.0,289.86,207.0,2390.0,2212.0,2526.0,2280.0,,140.0,552.0,734.0,641.0,722.0,912.0,566.0,340.0,160.0,42.0,20.0,24.0,,,,,,,,5.0,9.0,21.0,7.0,12.0,35.0,46.0,4460.0,122.0,134.0,190.0,3854.0,765.0,,,,43.0,,,,39.0,,297.0,2125.0,2387.0,380486
2020/10/31 19:00:00+00,55133,County,Waukesha,13353,313.0,248.29,107410.0,664.0,690.86,125,0.0,1.8599999999999999,977.0,939.14,687.0,6187.0,6479.0,6792.0,6539.0,22.0,390.0,1768.0,2296.0,1824.0,1907.0,2314.0,1551.0,820.0,362.0,121.0,46.0,79.0,,,,,,,6.0,11.0,31.0,51.0,24.0,36.0,221.0,263.0,11026.0,540.0,1267.0,916.0,9347.0,3090.0,,5.0,5.0,108.0,,7.0,7.0,109.0,9.0,698.0,5814.0,6841.0,380553
2020/10/31 19:00:00+00,55135,County,Waupaca,2586,67.0,46.43,13817.0,75.0,65.71,47,3.0,1.1400000000000001,142.0,112.14,136.0,1278.0,1172.0,1363.0,1221.0,,44.0,185.0,369.0,338.0,402.0,492.0,389.0,217.0,106.0,44.0,17.0,30.0,,,,,,,,6.0,9.0,12.0,16.0,14.0,9.0,12.0,2070.0,145.0,336.0,99.0,1936.0,551.0,,,,45.0,,,,45.0,,97.0,728.0,1761.0,385679
2020/10/31 19:00:00+00,55137,County,Waushara,1091,26.0,20.86,8203.0,33.0,31.43,5,0.0,0.0,59.0,52.29,57.0,702.0,332.0,506.0,584.0,,36.0,84.0,147.0,163.0,169.0,197.0,171.0,85.0,31.0,8.0,,,,,,,,,,,,,,9.0,7.0,38.0,911.0,67.0,59.0,170.0,798.0,123.0,,,,5.0,,,,5.0,,35.0,265.0,791.0,385713
2020/10/31 19:00:00+00,55139,County,Winnebago,9323,158.0,148.86,55534.0,206.0,278.0,67,1.0,1.71,364.0,426.86,300.0,4423.0,4600.0,4349.0,4960.0,14.0,238.0,821.0,2143.0,1534.0,1289.0,1555.0,1026.0,447.0,190.0,80.0,35.0,32.0,,,,,,,,7.0,12.0,26.0,15.0,69.0,228.0,385.0,7664.0,388.0,589.0,532.0,7359.0,1432.0,,,,65.0,,,,66.0,,329.0,2352.0,6642.0,385742
2020/10/31 19:00:00+00,55141,County,Wood,1917,83.0,49.29,19123.0,104.0,117.57,10,0.0,0.14,187.0,166.86,67.0,1117.0,733.0,994.0,921.0,,63.0,184.0,357.0,280.0,251.0,319.0,256.0,147.0,49.0,11.0,,6.0,,,,,,,,,,,,24.0,24.0,9.0,1691.0,52.0,117.0,62.0,1551.0,304.0,,,,10.0,,,,9.0,,171.0,1230.0,516.0,385836
2020/11/01 20:00:00+00,55,State,WI,228863,3493.0,4385.29,1841205.0,14569.0,10454.14,2047,16.0,38.43,18062.0,14839.43,11497.0,122926.0,94440.0,116650.0,111818.0,395.0,7715.0,26074.0,49191.0,35475.0,31956.0,34699.0,23810.0,12115.0,5792.0,2036.0,920.0,1125.0,2.0,0.0,0.0,11.0,19.0,51.0,127.0,299.0,519.0,619.0,402.0,2970.0,4903.0,16938.0,168802.0,15178.0,20072.0,29640.0,162418.0,36805.0,25.0,47.0,255.0,1640.0,37.0,43.0,179.0,1797.0,71.0,11519.0,93041.0,124303.0,388240
2020/11/01 20:00:00+00,55001,County,Adams,587,11.0,19.14,5192.0,38.0,34.43,5,0.0,0.0,49.0,53.57,41.0,343.0,203.0,288.0,298.0,,20.0,36.0,66.0,66.0,66.0,104.0,139.0,68.0,20.0,,,,,,,,,,,,,,,,,,522.0,20.0,33.0,48.0,460.0,79.0,,,,5.0,,,,,,13.0,185.0,389.0,388248
2020/11/01 20:00:00+00,55003,County,Ashland,301,1.0,5.14,4197.0,30.0,22.29,3,0.0,0.0,31.0,27.43,16.0,59.0,226.0,152.0,149.0,,5.0,40.0,62.0,37.0,28.0,53.0,46.0,23.0,6.0,,,,,,,,,,,,,,,47.0,,,190.0,,57.0,,207.0,92.0,,,,,,,,,,,93.0,205.0,388262
2020/11/01 20:00:00+00,55005,County,Barron,1320,39.0,43.43,12555.0,161.0,94.14,7,0.0,0.14,200.0,137.57,54.0,803.0,463.0,652.0,666.0,,34.0,158.0,199.0,202.0,202.0,211.0,172.0,91.0,40.0,11.0,5.0,,,,,,,,,,5.0,,,5.0,5.0,116.0,932.0,126.0,136.0,162.0,1001.0,157.0,,,,6.0,,,,6.0,,53.0,590.0,677.0,388276
2020/11/01 20:00:00+00,55007,County,Bayfield,280,14.0,10.29,4042.0,3.0,21.14,2,0.0,0.14,17.0,31.43,12.0,98.0,170.0,142.0,137.0,,8.0,22.0,45.0,34.0,33.0,48.0,43.0,31.0,10.0,6.0,,,,,,,,,,,,,,42.0,,,160.0,10.0,67.0,,194.0,84.0,,,,,,,,,,15.0,88.0,177.0,388292
2020/11/01 20:00:00+00,55009,County,Brown,16210,95.0,232.86,94369.0,601.0,400.43,103,0.0,2.0,696.0,633.29,579.0,9746.0,5885.0,8113.0,8084.0,13.0,594.0,1557.0,3662.0,2774.0,2458.0,2489.0,1512.0,735.0,322.0,107.0,38.0,65.0,,,,,,,11.0,23.0,19.0,22.0,21.0,650.0,410.0,649.0,11770.0,1447.0,1284.0,2940.0,11224.0,2046.0,6.0,6.0,7.0,81.0,,,17.0,83.0,,713.0,5831.0,9666.0,388304
2020/11/01 20:00:00+00,55011,County,Buffalo,338,8.0,12.86,3254.0,18.0,19.86,3,0.0,0.0,26.0,32.71,23.0,243.0,72.0,155.0,183.0,,8.0,42.0,56.0,44.0,51.0,63.0,40.0,18.0,15.0,,,,,,,,,,,,,,,,,5.0,323.0,7.0,,14.0,319.0,5.0,,,,,,,,,,28.0,244.0,66.0,388365
2020/11/01 20:00:00+00,55013,County,Burnett,328,1.0,5.0,3762.0,40.0,23.71,6,0.0,0.0,41.0,28.71,35.0,236.0,57.0,163.0,165.0,,,18.0,24.0,21.0,29.0,79.0,83.0,53.0,16.0,,,5.0,,,,,,,,,,5.0,,21.0,,,268.0,6.0,29.0,,290.0,34.0,,,,6.0,,,,6.0,,18.0,180.0,130.0,388376
2020/11/01 20:00:00+00,55015,County,Calumet,2857,39.0,35.57,13725.0,101.0,80.14,14,0.0,0.43,140.0,115.71,110.0,1842.0,905.0,1462.0,1394.0,,108.0,281.0,430.0,442.0,436.0,558.0,360.0,145.0,70.0,27.0,,10.0,,,,,,,,,,6.0,,10.0,34.0,30.0,2390.0,108.0,285.0,187.0,2189.0,481.0,,,,11.0,,,,14.0,,111.0,1076.0,1670.0,388386
2020/11/01 20:00:00+00,55017,County,Chippewa,1958,19.0,80.14,19236.0,170.0,140.0,24,0.0,1.8599999999999999,189.0,220.14,67.0,1099.0,792.0,945.0,1002.0,11.0,81.0,174.0,321.0,324.0,306.0,337.0,225.0,116.0,57.0,17.0,14.0,10.0,,,,,,,,,,10.0,11.0,6.0,16.0,28.0,1642.0,18.0,248.0,20.0,1648.0,290.0,,,,23.0,,,,23.0,,77.0,574.0,1307.0,388402
2020/11/01 20:00:00+00,55019,County,Clark,1021,23.0,29.71,7122.0,60.0,44.29,17,0.0,0.29,83.0,74.0,67.0,670.0,284.0,562.0,458.0,,42.0,89.0,175.0,129.0,151.0,170.0,131.0,71.0,42.0,21.0,8.0,9.0,,,,,,,,,,,6.0,,,,642.0,17.0,360.0,168.0,562.0,291.0,,,,16.0,,,,15.0,,23.0,101.0,897.0,388419
2020/11/01 20:00:00+00,55021,County,Columbia,1945,37.0,36.14,19690.0,159.0,98.14,7,0.0,0.29,196.0,134.29,101.0,1143.0,701.0,962.0,982.0,,59.0,205.0,351.0,300.0,300.0,355.0,192.0,124.0,44.0,15.0,,,,,,,,,,,,,,18.0,9.0,59.0,1638.0,125.0,96.0,146.0,1419.0,380.0,,,,7.0,,,,7.0,,76.0,635.0,1234.0,388431
2020/11/01 20:00:00+00,55023,County,Crawford,389,15.0,10.43,5213.0,33.0,21.0,1,0.0,0.14,48.0,31.43,27.0,213.0,149.0,205.0,184.0,,7.0,46.0,61.0,34.0,62.0,74.0,53.0,36.0,16.0,,,,,,,,,,,,,,,,,,362.0,,19.0,,361.0,26.0,,,,,,,,,,14.0,98.0,277.0,388447
2020/11/01 20:00:00+00,55025,County,Dane,16011,172.0,269.29,242765.0,1679.0,1150.14,49,0.0,0.14,1851.0,1419.43,537.0,7241.0,8233.0,8030.0,7973.0,8.0,569.0,3456.0,4888.0,2197.0,1700.0,1576.0,934.0,426.0,211.0,54.0,18.0,31.0,,,,,,,,6.0,12.0,16.0,11.0,112.0,554.0,1132.0,11921.0,1958.0,334.0,2145.0,12722.0,1144.0,,,6.0,42.0,,,,48.0,,900.0,9327.0,5784.0,388458
2020/11/01 20:00:00+00,55027,County,Dodge,4746,63.0,132.71,29060.0,246.0,147.0,35,0.0,1.1400000000000001,309.0,279.71,222.0,1477.0,3047.0,2025.0,2715.0,6.0,113.0,354.0,827.0,898.0,784.0,756.0,596.0,232.0,142.0,44.0,17.0,18.0,,,,,,,,7.0,7.0,11.0,8.0,42.0,39.0,358.0,3237.0,402.0,668.0,534.0,2814.0,1398.0,,,,33.0,,,,30.0,,103.0,550.0,4093.0,388570
2020/11/01 20:00:00+00,55029,County,Door,953,28.0,28.86,9415.0,60.0,80.0,9,0.0,0.5700000000000001,88.0,108.86,32.0,200.0,721.0,481.0,471.0,,32.0,77.0,153.0,119.0,140.0,168.0,135.0,86.0,33.0,10.0,,7.0,,,,,,,,,,,,,8.0,6.0,821.0,24.0,93.0,63.0,777.0,113.0,,,,8.0,,,,8.0,,35.0,256.0,662.0,388597
2020/11/01 20:00:00+00,55031,County,Douglas,843,2.0,12.71,10346.0,31.0,61.57,1,0.0,0.0,33.0,74.29,29.0,685.0,129.0,394.0,449.0,,17.0,108.0,240.0,108.0,107.0,111.0,78.0,51.0,18.0,5.0,,,,,,,,,,,,,,9.0,,21.0,639.0,13.0,157.0,20.0,619.0,204.0,,,,,,,,,,53.0,427.0,363.0,388612
2020/11/01 20:00:00+00,55033,County,Dunn,1193,16.0,28.43,11574.0,84.0,89.57,1,0.0,0.0,100.0,118.0,28.0,431.0,734.0,559.0,633.0,,18.0,239.0,476.0,115.0,115.0,113.0,70.0,34.0,11.0,,,,,,,,,,,,,,,,34.0,12.0,978.0,36.0,129.0,24.0,991.0,178.0,,,,,,,,,,43.0,653.0,497.0,388630
2020/11/01 20:00:00+00,55035,County,Eau Claire,3960,115.0,116.86,30646.0,301.0,265.43,21,4.0,1.29,416.0,382.29,137.0,3108.0,715.0,2019.0,1936.0,5.0,137.0,637.0,1400.0,477.0,370.0,380.0,312.0,141.0,82.0,24.0,9.0,12.0,,,,,,,,,5.0,8.0,,15.0,127.0,69.0,3414.0,118.0,217.0,119.0,3541.0,300.0,,,,20.0,,,,21.0,,329.0,3000.0,631.0,388639
2020/11/01 20:00:00+00,55037,County,Florence,223,2.0,2.43,1170.0,10.0,6.71,8,1.0,0.14,12.0,9.14,21.0,118.0,84.0,112.0,111.0,,6.0,6.0,13.0,25.0,21.0,44.0,44.0,32.0,21.0,11.0,,,,,,,,,,,,,,,,,164.0,,54.0,,151.0,72.0,,,,8.0,,,,7.0,,11.0,34.0,178.0,388664
2020/11/01 20:00:00+00,55039,County,Fond du Lac,5111,117.0,140.57,30194.0,459.0,197.14,23,0.0,0.5700000000000001,576.0,337.71,264.0,3747.0,1100.0,2667.0,2443.0,,169.0,496.0,918.0,753.0,712.0,901.0,683.0,332.0,123.0,24.0,11.0,12.0,,,,,,,,,8.0,6.0,,7.0,42.0,108.0,4288.0,156.0,510.0,483.0,3736.0,892.0,,,,22.0,,,,22.0,,334.0,2911.0,1866.0,388670
2020/11/01 20:00:00+00,55041,County,Forest,505,4.0,8.71,2637.0,26.0,34.86,11,0.0,0.14,30.0,43.57,20.0,361.0,124.0,264.0,241.0,,27.0,44.0,68.0,49.0,43.0,78.0,89.0,63.0,33.0,11.0,,7.0,,,,,,,,,5.0,,,100.0,,,380.0,,21.0,,462.0,41.0,,,,8.0,,,,10.0,,15.0,154.0,336.0,388694
2020/11/01 20:00:00+00,55043,County,Grant,2043,25.0,37.57,16991.0,73.0,85.0,36,2.0,1.0,98.0,122.57,102.0,1295.0,646.0,1058.0,982.0,,48.0,297.0,634.0,204.0,202.0,244.0,187.0,113.0,75.0,39.0,19.0,17.0,,,,,,,,,9.0,10.0,11.0,,9.0,8.0,1690.0,59.0,275.0,81.0,1617.0,345.0,,,,33.0,,,,34.0,,108.0,790.0,1145.0,388705
2020/11/01 20:00:00+00,55045,County,Green,1058,28.0,20.14,10685.0,121.0,63.29,6,0.0,0.14,149.0,83.43,60.0,676.0,322.0,524.0,534.0,,35.0,173.0,158.0,125.0,183.0,197.0,97.0,57.0,19.0,14.0,,,,,,,,,,,,,,,,5.0,993.0,31.0,23.0,76.0,928.0,54.0,,,,6.0,,,,6.0,,64.0,501.0,493.0,388722
2020/11/01 20:00:00+00,55047,County,Green Lake,815,17.0,15.57,5331.0,52.0,25.0,4,0.0,0.29,69.0,40.57,34.0,337.0,444.0,425.0,390.0,,29.0,93.0,128.0,117.0,121.0,139.0,95.0,67.0,22.0,,,,,,,,,,,,,,,,,,724.0,31.0,53.0,86.0,622.0,107.0,,,,,,,,,,30.0,233.0,552.0,388736
2020/11/01 20:00:00+00,55049,County,Iowa,569,9.0,19.57,7279.0,68.0,44.0,2,0.0,0.14,77.0,63.57,28.0,268.0,273.0,305.0,263.0,,28.0,62.0,86.0,90.0,54.0,113.0,77.0,31.0,21.0,7.0,,,,,,,,,,,,,,,,,535.0,11.0,17.0,18.0,522.0,29.0,,,,,,,,,,30.0,156.0,383.0,388747
2020/11/01 20:00:00+00,55051,County,Iron,216,4.0,4.71,1824.0,17.0,11.71,4,0.0,0.29,21.0,16.43,12.0,155.0,49.0,110.0,106.0,,11.0,24.0,18.0,31.0,25.0,31.0,41.0,20.0,11.0,,,,,,,,,,,,,,,,,,171.0,,38.0,7.0,141.0,68.0,,,,,,,,,,9.0,49.0,158.0,380667
2020/11/01 20:00:00+00,55053,County,Jackson,602,11.0,23.29,7604.0,95.0,39.57,2,1.0,0.14,106.0,62.86,16.0,242.0,344.0,242.0,360.0,,24.0,46.0,91.0,118.0,106.0,103.0,69.0,31.0,13.0,,,,,,,,,,,,,,,60.0,5.0,36.0,477.0,9.0,15.0,28.0,541.0,33.0,,,,,,,,,,17.0,160.0,425.0,380675
2020/11/01 20:00:00+00,55055,County,Jefferson,3016,65.0,66.0,24908.0,164.0,153.0,19,0.0,1.29,229.0,219.0,150.0,1875.0,991.0,1542.0,1469.0,5.0,95.0,314.0,568.0,480.0,465.0,482.0,343.0,171.0,73.0,25.0,10.0,9.0,,,,,,,,,5.0,5.0,,37.0,19.0,38.0,2373.0,277.0,272.0,531.0,2101.0,384.0,,,,17.0,,,,17.0,,110.0,824.0,2082.0,380716
2020/11/01 20:00:00+00,55057,County,Juneau,852,15.0,15.43,10910.0,55.0,36.57,5,0.0,0.14,70.0,52.0,50.0,257.0,545.0,352.0,476.0,24.0,12.0,55.0,163.0,127.0,137.0,148.0,110.0,73.0,21.0,6.0,,,,,,,,,,,,,,23.0,,55.0,575.0,21.0,175.0,24.0,596.0,232.0,,,,,,,,5.0,,29.0,223.0,600.0,380775
2020/11/01 20:00:00+00,55059,County,Kenosha,5570,192.0,103.0,49457.0,345.0,312.86,88,0.0,1.71,537.0,415.86,378.0,2139.0,3053.0,2873.0,2690.0,7.0,187.0,478.0,1268.0,913.0,769.0,891.0,558.0,286.0,158.0,62.0,43.0,45.0,,,,,,,10.0,15.0,22.0,26.0,14.0,11.0,73.0,466.0,3951.0,447.0,622.0,1099.0,3195.0,1276.0,,,5.0,79.0,,,17.0,63.0,8.0,504.0,3969.0,1097.0,380819
2020/11/01 20:00:00+00,55061,County,Kewaunee,1176,16.0,20.29,5177.0,42.0,22.43,8,1.0,0.29,58.0,42.71,40.0,699.0,437.0,616.0,560.0,,31.0,95.0,181.0,173.0,186.0,228.0,141.0,90.0,36.0,15.0,,5.0,,,,,,,,,,,,,,,1006.0,40.0,120.0,65.0,916.0,195.0,,,,7.0,,,,8.0,,32.0,284.0,860.0,380927
2020/11/01 20:00:00+00,55063,County,La Crosse,4608,58.0,75.0,33134.0,189.0,192.57,23,1.0,0.43,247.0,267.57,93.0,1112.0,3403.0,2393.0,2205.0,10.0,60.0,931.0,1914.0,425.0,358.0,392.0,277.0,139.0,72.0,40.0,8.0,15.0,,,,,,,,,,10.0,8.0,9.0,197.0,90.0,3531.0,114.0,667.0,70.0,3543.0,995.0,,,,22.0,,,,22.0,,270.0,1772.0,2566.0,380968
2020/11/01 20:00:00+00,55065,County,Lafayette,600,11.0,12.71,4501.0,30.0,26.71,1,0.0,0.0,41.0,39.43,31.0,302.0,267.0,301.0,298.0,,26.0,55.0,112.0,111.0,93.0,98.0,67.0,24.0,12.0,,,,,,,,,,,,,,,,,,478.0,69.0,48.0,124.0,424.0,52.0,,,,,,,,,,18.0,157.0,425.0,381047
2020/11/01 20:00:00+00,55067,County,Langlade,1081,16.0,27.86,4920.0,81.0,39.0,11,0.0,0.29,97.0,66.86,39.0,773.0,269.0,588.0,491.0,,33.0,92.0,129.0,130.0,150.0,176.0,168.0,111.0,62.0,30.0,6.0,,,,,,,,,,,,6.0,8.0,,6.0,960.0,18.0,89.0,20.0,542.0,519.0,,,,9.0,,,,10.0,,69.0,488.0,524.0,381059
2020/11/01 20:00:00+00,55069,County,Lincoln,965,34.0,31.86,7082.0,46.0,53.86,12,0.0,0.71,80.0,85.71,50.0,599.0,316.0,519.0,446.0,,30.0,62.0,148.0,130.0,132.0,197.0,142.0,78.0,32.0,14.0,5.0,7.0,,,,,,,,,,,,,5.0,,793.0,18.0,146.0,15.0,644.0,306.0,,,,11.0,,,,11.0,,39.0,237.0,689.0,381087
2020/11/01 20:00:00+00,55071,County,Manitowoc,3058,72.0,60.29,19907.0,170.0,121.57,16,0.0,0.86,242.0,181.86,166.0,1425.0,1467.0,1632.0,1426.0,,81.0,288.0,485.0,431.0,437.0,612.0,395.0,203.0,97.0,29.0,8.0,8.0,,,,,,,,,5.0,5.0,5.0,10.0,43.0,26.0,2571.0,54.0,354.0,218.0,2345.0,495.0,,,,15.0,,,,15.0,,159.0,1128.0,1771.0,381117
2020/11/01 20:00:00+00,55073,County,Marathon,5441,119.0,162.29,32306.0,391.0,264.57,61,4.0,2.0,510.0,426.86,245.0,4117.0,1079.0,2846.0,2593.0,,193.0,521.0,991.0,896.0,792.0,912.0,603.0,312.0,155.0,66.0,27.0,34.0,,,,,,,,9.0,15.0,21.0,13.0,17.0,306.0,60.0,4470.0,112.0,476.0,221.0,2995.0,2225.0,,,,59.0,,,,50.0,10.0,258.0,2116.0,3067.0,381157
2020/11/01 20:00:00+00,55075,County,Marinette,1915,45.0,41.0,12416.0,174.0,77.14,16,0.0,0.71,219.0,118.14,108.0,1168.0,639.0,1004.0,907.0,,49.0,167.0,248.0,246.0,245.0,339.0,319.0,166.0,92.0,44.0,5.0,11.0,,,,,,,,,6.0,,,7.0,9.0,11.0,1702.0,65.0,121.0,42.0,1688.0,185.0,,,,16.0,,,,16.0,,69.0,344.0,1502.0,381222
2020/11/01 20:00:00+00,55077,County,Marquette,705,37.0,15.71,4254.0,54.0,25.57,2,0.0,0.0,91.0,41.29,34.0,654.0,17.0,340.0,364.0,,14.0,46.0,93.0,95.0,105.0,127.0,103.0,64.0,45.0,13.0,,,,,,,,,,,,,,,,,657.0,24.0,20.0,59.0,524.0,122.0,,,,,,,,,,25.0,205.0,475.0,381257
2020/11/01 20:00:00+00,55078,County,Menominee,344,4.0,8.71,3256.0,13.0,12.86,0,0.0,0.0,17.0,21.57,22.0,293.0,29.0,187.0,157.0,,19.0,50.0,64.0,59.0,39.0,47.0,44.0,14.0,7.0,,,,,,,,,,,,,,,311.0,,,17.0,9.0,6.0,,321.0,19.0,,,,,,,,,,,28.0,315.0,381281
2020/11/01 20:00:00+00,55079,County,Milwaukee,43482,618.0,646.0,321478.0,2226.0,1767.43,593,1.0,3.43,2844.0,2413.43,3345.0,21245.0,18892.0,23223.0,20157.0,102.0,1917.0,4678.0,10424.0,8123.0,6290.0,5342.0,3576.0,1747.0,981.0,404.0,289.0,303.0,,,,7.0,6.0,22.0,45.0,106.0,151.0,155.0,101.0,300.0,1600.0,10116.0,22520.0,5094.0,3852.0,11686.0,25351.0,6445.0,,19.0,207.0,338.0,15.0,10.0,72.0,508.0,13.0,2415.0,17757.0,23310.0,381286
2020/11/01 20:00:00+00,55081,County,Monroe,1267,29.0,28.29,12772.0,88.0,58.0,8,0.0,0.5700000000000001,117.0,86.29,56.0,711.0,500.0,676.0,591.0,,49.0,150.0,189.0,220.0,168.0,206.0,130.0,100.0,40.0,15.0,5.0,,,,,,,,,,,5.0,,22.0,11.0,11.0,1123.0,64.0,36.0,143.0,1061.0,63.0,,,,7.0,,,,8.0,,99.0,636.0,532.0,385949
2020/11/01 20:00:00+00,55083,County,Oconto,2270,32.0,29.71,11827.0,86.0,60.0,18,0.0,0.71,118.0,89.71,117.0,1851.0,302.0,1159.0,1111.0,,71.0,164.0,294.0,283.0,318.0,450.0,388.0,206.0,85.0,11.0,5.0,13.0,,,,,,,,,8.0,,,30.0,,,2069.0,36.0,131.0,98.0,1964.0,208.0,,,,17.0,,,,16.0,,147.0,1432.0,691.0,385964
2020/11/01 20:00:00+00,55085,County,Oneida,1373,22.0,28.71,11683.0,78.0,69.57,13,0.0,0.0,100.0,98.29,66.0,809.0,498.0,704.0,669.0,,45.0,119.0,160.0,157.0,164.0,262.0,240.0,162.0,50.0,14.0,6.0,7.0,,,,,,,,,,,,15.0,,,1014.0,22.0,316.0,18.0,924.0,431.0,,,,13.0,,,,13.0,,58.0,525.0,790.0,385992
2020/11/01 20:00:00+00,55087,County,Outagamie,9864,114.0,143.14,55869.0,436.0,310.43,81,0.0,2.71,550.0,453.57,340.0,6126.0,3398.0,5079.0,4766.0,19.0,299.0,993.0,1890.0,1594.0,1481.0,1690.0,1044.0,501.0,271.0,101.0,32.0,49.0,,,,,,,,9.0,23.0,33.0,12.0,249.0,190.0,110.0,7551.0,464.0,1300.0,603.0,7372.0,1889.0,,,,72.0,,,,75.0,,374.0,3192.0,6298.0,386028
2020/11/01 20:00:00+00,55089,County,Ozaukee,2529,37.0,57.0,25497.0,195.0,165.43,25,0.0,0.29,232.0,222.43,149.0,1312.0,1068.0,1286.0,1240.0,,120.0,353.0,419.0,320.0,320.0,446.0,277.0,152.0,81.0,41.0,13.0,12.0,,,,,,,,,5.0,7.0,11.0,10.0,43.0,55.0,2211.0,68.0,142.0,111.0,2154.0,264.0,,,,24.0,,,,25.0,,151.0,1158.0,1220.0,386124
2020/11/01 20:00:00+00,55091,County,Pepin,172,2.0,5.71,1912.0,21.0,15.43,0,0.0,0.0,23.0,21.14,9.0,123.0,40.0,87.0,85.0,,7.0,18.0,17.0,25.0,30.0,30.0,22.0,16.0,7.0,,,,,,,,,,,,,,,,,,153.0,7.0,10.0,10.0,150.0,12.0,,,,,,,,,,,55.0,113.0,386183
2020/11/01 20:00:00+00,55093,County,Pierce,819,27.0,22.0,10088.0,63.0,63.29,7,0.0,0.0,90.0,85.29,36.0,590.0,193.0,414.0,405.0,,27.0,106.0,207.0,121.0,109.0,112.0,78.0,26.0,33.0,,,7.0,,,,,,,,,,,,,,17.0,752.0,5.0,40.0,39.0,724.0,56.0,,,,7.0,,,,7.0,,59.0,505.0,255.0,386189
2020/11/01 20:00:00+00,55095,County,Polk,664,24.0,19.86,11748.0,104.0,76.43,3,0.0,0.14,128.0,96.29,25.0,501.0,138.0,341.0,323.0,,20.0,63.0,98.0,100.0,113.0,125.0,99.0,28.0,17.0,,,,,,,,,,,,,,,,,,604.0,7.0,46.0,8.0,589.0,67.0,,,,,,,,,,32.0,328.0,304.0,386214
2020/11/01 20:00:00+00,55097,County,Portage,3006,28.0,51.0,17976.0,174.0,110.43,21,0.0,0.29,202.0,161.43,141.0,1639.0,1226.0,1554.0,1452.0,,106.0,373.0,791.0,364.0,378.0,432.0,327.0,134.0,72.0,29.0,12.0,9.0,,,,,,,,,,11.0,,6.0,158.0,36.0,2554.0,91.0,161.0,180.0,2453.0,373.0,,,,20.0,,,,19.0,,155.0,1729.0,1122.0,386246
2020/11/01 20:00:00+00,55099,County,Price,411,3.0,9.43,3748.0,37.0,22.14,3,0.0,0.29,40.0,31.57,35.0,161.0,215.0,223.0,188.0,,16.0,33.0,38.0,37.0,55.0,69.0,90.0,45.0,25.0,,,,,,,,,,,,,,,,,,194.0,,211.0,,172.0,238.0,,,,,,,,,,24.0,32.0,355.0,386283
