Day of Epi Dt,Measure Names,7 Day Average (conf+prob) (TT),7 Day Average (conf+prob),7 Day Average (conf+prob),Prelim end date,Prelim start date,7 Day Average (TT Text),County Parameter Cum Curve,Max. Window Max Daily Cases,Measure Values,Confirmed Cases By Epi Dt,Probable By Epi Dt,Stacked Confirm + Probable cases
24-Jun-20,Probable cases,509,509,,6/25/2020,6/11/2020,confirmed plus probable cases,Wisconsin,9605,33,610,33,643
23-Jun-20,Probable cases,483,483,,6/24/2020,6/10/2020,confirmed plus probable cases,Wisconsin,9605,38,629,38,667
22-Jun-20,Probable cases,448,448,,6/23/2020,6/9/2020,confirmed plus probable cases,Wisconsin,9605,35,631,35,666
21-Jun-20,Probable cases,431,431,,6/22/2020,6/8/2020,confirmed plus probable cases,Wisconsin,9605,15,339,15,354
20-Jun-20,Probable cases,412,412,,6/21/2020,6/7/2020,confirmed plus probable cases,Wisconsin,9605,23,318,23,341
19-Jun-20,Probable cases,397,397,,6/20/2020,6/6/2020,confirmed plus probable cases,Wisconsin,9605,38,391,38,429
18-Jun-20,Probable cases,381,381,,6/19/2020,6/5/2020,confirmed plus probable cases,Wisconsin,9605,41,428,41,469
17-Jun-20,Probable cases,359,359,,6/18/2020,6/4/2020,confirmed plus probable cases,Wisconsin,9605,34,421,34,455
16-Jun-20,Probable cases,348,348,,6/17/2020,6/3/2020,confirmed plus probable cases,Wisconsin,9605,35,391,35,426
15-Jun-20,Probable cases,347,347,,6/16/2020,6/2/2020,confirmed plus probable cases,Wisconsin,9605,39,505,39,544
14-Jun-20,Probable cases,327,327,,6/15/2020,6/1/2020,confirmed plus probable cases,Wisconsin,9605,18,205,18,223
13-Jun-20,Probable cases,325,325,,6/14/2020,5/31/2020,confirmed plus probable cases,Wisconsin,9605,17,216,17,233
12-Jun-20,Probable cases,331,331,,6/13/2020,5/30/2020,confirmed plus probable cases,Wisconsin,9605,27,293,27,320
11-Jun-20,Probable cases,342,342,,6/12/2020,5/29/2020,confirmed plus probable cases,Wisconsin,9605,42,276,42,318
10-Jun-20,Probable cases,351,351,,6/11/2020,5/28/2020,confirmed plus probable cases,Wisconsin,9605,41,336,41,377
9-Jun-20,Probable cases,356,356,,6/10/2020,5/27/2020,confirmed plus probable cases,Wisconsin,9605,40,375,40,415
8-Jun-20,Probable cases,353,353,,6/9/2020,5/26/2020,confirmed plus probable cases,Wisconsin,9605,21,387,21,408
7-Jun-20,Probable cases,366,366,,6/8/2020,5/25/2020,confirmed plus probable cases,Wisconsin,9605,10,200,10,210
6-Jun-20,Probable cases,364,364,,6/7/2020,5/24/2020,confirmed plus probable cases,Wisconsin,9605,16,259,16,275
5-Jun-20,Probable cases,358,358,,6/6/2020,5/23/2020,confirmed plus probable cases,Wisconsin,9605,31,360,31,391
4-Jun-20,Probable cases,361,361,,6/5/2020,5/22/2020,confirmed plus probable cases,Wisconsin,9605,38,345,38,383
3-Jun-20,Probable cases,367,367,,6/4/2020,5/21/2020,confirmed plus probable cases,Wisconsin,9605,27,385,27,412
2-Jun-20,Probable cases,406,406,,6/3/2020,5/20/2020,confirmed plus probable cases,Wisconsin,9605,24,372,24,396
1-Jun-20,Probable cases,434,434,,6/2/2020,5/19/2020,confirmed plus probable cases,Wisconsin,9605,37,461,37,498
31-May-20,Probable cases,396,396,,6/1/2020,5/18/2020,confirmed plus probable cases,Wisconsin,9605,12,182,12,194
30-May-20,Probable cases,397,397,,5/31/2020,5/17/2020,confirmed plus probable cases,Wisconsin,9605,23,211,23,234
29-May-20,Probable cases,408,408,,5/30/2020,5/16/2020,confirmed plus probable cases,Wisconsin,9605,31,382,31,413
28-May-20,Probable cases,423,423,,5/29/2020,5/15/2020,confirmed plus probable cases,Wisconsin,9605,28,398,28,426
27-May-20,Probable cases,441,441,,5/28/2020,5/14/2020,confirmed plus probable cases,Wisconsin,9605,38,643,38,681
26-May-20,Probable cases,431,431,,5/27/2020,5/13/2020,confirmed plus probable cases,Wisconsin,9605,55,541,55,596
25-May-20,Probable cases,437,437,,5/26/2020,5/12/2020,confirmed plus probable cases,Wisconsin,9605,25,203,25,228
24-May-20,Probable cases,505,505,,5/25/2020,5/11/2020,confirmed plus probable cases,Wisconsin,9605,10,194,10,204
23-May-20,Probable cases,515,515,,5/24/2020,5/10/2020,confirmed plus probable cases,Wisconsin,9605,26,282,26,308
22-May-20,Probable cases,528,528,,5/23/2020,5/9/2020,confirmed plus probable cases,Wisconsin,9605,34,486,34,520
21-May-20,Probable cases,543,543,,5/22/2020,5/8/2020,confirmed plus probable cases,Wisconsin,9605,44,507,44,551
20-May-20,Probable cases,545,545,,5/21/2020,5/7/2020,confirmed plus probable cases,Wisconsin,9605,40,576,40,616
19-May-20,Probable cases,540,540,,5/20/2020,5/6/2020,confirmed plus probable cases,Wisconsin,9605,36,600,36,636
18-May-20,Probable cases,523,523,,5/19/2020,5/5/2020,confirmed plus probable cases,Wisconsin,9605,37,665,37,702
17-May-20,Probable cases,500,500,,5/18/2020,5/4/2020,confirmed plus probable cases,Wisconsin,9605,23,249,23,272
16-May-20,Probable cases,500,500,,5/17/2020,5/3/2020,confirmed plus probable cases,Wisconsin,9605,36,366,36,402
15-May-20,Probable cases,478,478,,5/16/2020,5/2/2020,confirmed plus probable cases,Wisconsin,9605,56,572,56,628
14-May-20,Probable cases,443,443,,5/15/2020,5/1/2020,confirmed plus probable cases,Wisconsin,9605,46,518,46,564
13-May-20,Probable cases,423,423,,5/14/2020,4/30/2020,confirmed plus probable cases,Wisconsin,9605,38,539,38,577
12-May-20,Probable cases,393,393,,5/13/2020,4/29/2020,confirmed plus probable cases,Wisconsin,9605,42,474,42,516
11-May-20,Probable cases,371,371,,5/12/2020,4/28/2020,confirmed plus probable cases,Wisconsin,9605,33,511,33,544
10-May-20,Probable cases,357,357,,5/11/2020,4/27/2020,confirmed plus probable cases,Wisconsin,9605,18,253,18,271
9-May-20,Probable cases,349,349,,5/10/2020,4/26/2020,confirmed plus probable cases,Wisconsin,9605,27,221,27,248
8-May-20,Probable cases,350,350,,5/9/2020,4/25/2020,confirmed plus probable cases,Wisconsin,9605,25,360,25,385
7-May-20,Probable cases,351,351,,5/8/2020,4/24/2020,confirmed plus probable cases,Wisconsin,9605,25,397,25,422
6-May-20,Probable cases,349,349,,5/7/2020,4/23/2020,confirmed plus probable cases,Wisconsin,9605,33,338,33,371
5-May-20,Probable cases,353,353,,5/6/2020,4/22/2020,confirmed plus probable cases,Wisconsin,9605,20,340,20,360
4-May-20,Probable cases,366,366,,5/5/2020,4/21/2020,confirmed plus probable cases,Wisconsin,9605,41,407,41,448
3-May-20,Probable cases,355,355,,5/4/2020,4/20/2020,confirmed plus probable cases,Wisconsin,9605,9,200,9,209
2-May-20,Probable cases,357,357,,5/3/2020,4/19/2020,confirmed plus probable cases,Wisconsin,9605,22,234,22,256
1-May-20,Probable cases,357,357,,5/2/2020,4/18/2020,confirmed plus probable cases,Wisconsin,9605,24,373,24,397
30-Apr-20,Probable cases,363,363,,5/1/2020,4/17/2020,confirmed plus probable cases,Wisconsin,9605,35,368,35,403
29-Apr-20,Probable cases,345,345,,4/30/2020,4/16/2020,confirmed plus probable cases,Wisconsin,9605,34,366,34,400
28-Apr-20,Probable cases,333,333,,4/29/2020,4/15/2020,confirmed plus probable cases,Wisconsin,9605,34,418,34,452
27-Apr-20,Probable cases,312,312,,4/28/2020,4/14/2020,confirmed plus probable cases,Wisconsin,9605,27,346,27,373
26-Apr-20,Probable cases,310,310,,4/27/2020,4/13/2020,confirmed plus probable cases,Wisconsin,9605,25,193,25,218
25-Apr-20,Probable cases,311,311,,4/26/2020,4/12/2020,confirmed plus probable cases,Wisconsin,9605,17,241,17,258
24-Apr-20,Probable cases,312,312,,4/25/2020,4/11/2020,confirmed plus probable cases,Wisconsin,9605,41,399,41,440
23-Apr-20,Probable cases,291,291,,4/24/2020,4/10/2020,confirmed plus probable cases,Wisconsin,9605,24,252,24,276
22-Apr-20,Probable cases,285,285,,4/23/2020,4/9/2020,confirmed plus probable cases,Wisconsin,9605,35,284,35,319
21-Apr-20,Probable cases,269,269,,4/22/2020,4/8/2020,confirmed plus probable cases,Wisconsin,9605,35,265,35,300
20-Apr-20,Probable cases,263,263,,4/21/2020,4/7/2020,confirmed plus probable cases,Wisconsin,9605,28,333,28,361
19-Apr-20,Probable cases,250,250,,4/20/2020,4/6/2020,confirmed plus probable cases,Wisconsin,9605,21,208,21,229
18-Apr-20,Probable cases,239,239,,4/19/2020,4/5/2020,confirmed plus probable cases,Wisconsin,9605,16,244,16,260
17-Apr-20,Probable cases,225,225,,4/18/2020,4/4/2020,confirmed plus probable cases,Wisconsin,9605,33,262,33,295
16-Apr-20,Probable cases,213,213,,4/17/2020,4/3/2020,confirmed plus probable cases,Wisconsin,9605,28,205,28,233
15-Apr-20,Probable cases,205,205,,4/16/2020,4/2/2020,confirmed plus probable cases,Wisconsin,9605,29,179,29,208
14-Apr-20,Probable cases,198,198,,4/15/2020,4/1/2020,confirmed plus probable cases,Wisconsin,9605,14,246,14,260
13-Apr-20,Probable cases,183,183,,4/14/2020,3/31/2020,confirmed plus probable cases,Wisconsin,9605,28,241,28,269
12-Apr-20,Probable cases,179,179,,4/13/2020,3/30/2020,confirmed plus probable cases,Wisconsin,9605,26,128,26,154
11-Apr-20,Probable cases,175,175,,4/12/2020,3/29/2020,confirmed plus probable cases,Wisconsin,9605,23,137,23,160
10-Apr-20,Probable cases,175,175,,4/11/2020,3/28/2020,confirmed plus probable cases,Wisconsin,9605,20,192,20,212
9-Apr-20,Probable cases,178,178,,4/10/2020,3/27/2020,confirmed plus probable cases,Wisconsin,9605,25,148,25,173
8-Apr-20,Probable cases,179,179,,4/9/2020,3/26/2020,confirmed plus probable cases,Wisconsin,9605,30,131,30,161
7-Apr-20,Probable cases,186,186,,4/8/2020,3/25/2020,confirmed plus probable cases,Wisconsin,9605,26,132,26,158
6-Apr-20,Probable cases,187,187,,4/7/2020,3/24/2020,confirmed plus probable cases,Wisconsin,9605,39,199,39,238
5-Apr-20,Probable cases,179,179,,4/6/2020,3/23/2020,confirmed plus probable cases,Wisconsin,9605,26,102,26,128
4-Apr-20,Probable cases,182,182,,4/5/2020,3/22/2020,confirmed plus probable cases,Wisconsin,9605,25,132,25,157
3-Apr-20,Probable cases,180,180,,4/4/2020,3/21/2020,confirmed plus probable cases,Wisconsin,9605,40,195,40,235
2-Apr-20,Probable cases,173,173,,4/3/2020,3/20/2020,confirmed plus probable cases,Wisconsin,9605,34,148,34,182
1-Apr-20,Probable cases,174,174,,4/2/2020,3/19/2020,confirmed plus probable cases,Wisconsin,9605,45,162,45,207
31-Mar-20,Probable cases,175,175,,4/1/2020,3/18/2020,confirmed plus probable cases,Wisconsin,9605,28,134,28,162
30-Mar-20,Probable cases,174,174,,3/31/2020,3/17/2020,confirmed plus probable cases,Wisconsin,9605,27,161,27,188
29-Mar-20,Probable cases,176,176,,3/30/2020,3/16/2020,confirmed plus probable cases,Wisconsin,9605,30,113,30,143
28-Mar-20,Probable cases,175,175,,3/29/2020,3/15/2020,confirmed plus probable cases,Wisconsin,9605,24,122,24,146
27-Mar-20,Probable cases,175,175,,3/28/2020,3/14/2020,confirmed plus probable cases,Wisconsin,9605,21,162,21,183
26-Mar-20,Probable cases,172,172,,3/27/2020,3/13/2020,confirmed plus probable cases,Wisconsin,9605,29,160,29,189
25-Mar-20,Probable cases,168,168,,3/26/2020,3/12/2020,confirmed plus probable cases,Wisconsin,9605,25,192,25,217
24-Mar-20,Probable cases,162,162,,3/25/2020,3/11/2020,confirmed plus probable cases,Wisconsin,9605,23,131,23,154
23-Mar-20,Probable cases,169,169,,3/24/2020,3/10/2020,confirmed plus probable cases,Wisconsin,9605,31,172,31,203
22-Mar-20,Probable cases,163,163,,3/23/2020,3/9/2020,confirmed plus probable cases,Wisconsin,9605,22,111,22,133
21-Mar-20,Probable cases,162,162,,3/22/2020,3/8/2020,confirmed plus probable cases,Wisconsin,9605,23,123,23,146
20-Mar-20,Probable cases,155,155,,3/21/2020,3/7/2020,confirmed plus probable cases,Wisconsin,9605,20,143,20,163
19-Mar-20,Probable cases,143,143,,3/20/2020,3/6/2020,confirmed plus probable cases,Wisconsin,9605,33,130,33,163
18-Mar-20,Probable cases,129,129,,3/19/2020,3/5/2020,confirmed plus probable cases,Wisconsin,9605,27,151,27,178
17-Mar-20,Probable cases,111,111,,3/18/2020,3/4/2020,confirmed plus probable cases,Wisconsin,9605,25,178,25,203
16-Mar-20,Probable cases,87,87,,3/17/2020,3/3/2020,confirmed plus probable cases,Wisconsin,9605,13,148,13,161
15-Mar-20,Probable cases,68,68,,3/16/2020,3/2/2020,confirmed plus probable cases,Wisconsin,9605,10,112,10,122
14-Mar-20,Probable cases,54,54,,3/15/2020,3/1/2020,confirmed plus probable cases,Wisconsin,9605,8,92,8,100
13-Mar-20,Probable cases,40,40,,3/14/2020,2/29/2020,confirmed plus probable cases,Wisconsin,9605,2,76,2,78
12-Mar-20,Probable cases,32,32,,3/13/2020,2/28/2020,confirmed plus probable cases,Wisconsin,9605,6,61,6,67
11-Mar-20,Probable cases,23,23,,3/12/2020,2/27/2020,confirmed plus probable cases,Wisconsin,9605,5,46,5,51
10-Mar-20,Probable cases,17,17,,3/11/2020,2/26/2020,confirmed plus probable cases,Wisconsin,9605,1,35,1,36
9-Mar-20,Probable cases,13,13,,3/10/2020,2/25/2020,confirmed plus probable cases,Wisconsin,9605,5,22,5,27
8-Mar-20,Probable cases,10,10,,3/9/2020,2/24/2020,confirmed plus probable cases,Wisconsin,9605,2,18,2,20
7-Mar-20,Probable cases,9,9,,3/8/2020,2/23/2020,confirmed plus probable cases,Wisconsin,9605,1,6,1,7
6-Mar-20,Probable cases,8,8,,3/7/2020,2/22/2020,confirmed plus probable cases,Wisconsin,9605,2,14,2,16
5-Mar-20,Probable cases,6,6,,3/6/2020,2/21/2020,confirmed plus probable cases,Wisconsin,9605,0,5,0,5
4-Mar-20,Probable cases,6,6,,3/5/2020,2/20/2020,confirmed plus probable cases,Wisconsin,9605,0,13,0,13
3-Mar-20,Probable cases,4,4,,3/4/2020,2/19/2020,confirmed plus probable cases,Wisconsin,9605,1,5,1,6
2-Mar-20,Probable cases,3,3,,3/3/2020,2/18/2020,confirmed plus probable cases,Wisconsin,9605,0,9,0,9
1-Mar-20,Probable cases,2,2,,3/2/2020,2/17/2020,confirmed plus probable cases,Wisconsin,9605,1,6,1,7
29-Feb-20,Probable cases,1,1,,3/1/2020,2/16/2020,confirmed plus probable cases,Wisconsin,9605,0,2,0,2
28-Feb-20,Probable cases,1,1,,2/29/2020,2/15/2020,confirmed plus probable cases,Wisconsin,9605,0,4,0,4
27-Feb-20,Probable cases,0,0,,2/28/2020,2/14/2020,confirmed plus probable cases,Wisconsin,9605,0,1,0,1
26-Feb-20,Probable cases,0,0,,2/27/2020,2/13/2020,confirmed plus probable cases,Wisconsin,9605,0,1,0,1
25-Feb-20,Probable cases,0,0,,2/26/2020,2/12/2020,confirmed plus probable cases,Wisconsin,9605,0,1,0,1
24-Feb-20,Probable cases,0,0,,2/25/2020,2/11/2020,confirmed plus probable cases,Wisconsin,9605,0,1,0,1
23-Feb-20,Probable cases,0,0,,2/24/2020,2/10/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
22-Feb-20,Probable cases,0,0,,2/23/2020,2/9/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
21-Feb-20,Probable cases,0,0,,2/22/2020,2/8/2020,confirmed plus probable cases,Wisconsin,9605,0,1,0,1
20-Feb-20,Probable cases,0,0,,2/21/2020,2/7/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
19-Feb-20,Probable cases,0,0,,2/20/2020,2/6/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
18-Feb-20,Probable cases,0,0,,2/19/2020,2/5/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
17-Feb-20,Probable cases,0,0,,2/18/2020,2/4/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
16-Feb-20,Probable cases,0,0,,2/17/2020,2/3/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
15-Feb-20,Probable cases,0,0,,2/16/2020,2/2/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
14-Feb-20,Probable cases,0,0,,2/15/2020,2/1/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
13-Feb-20,Probable cases,0,0,,2/14/2020,1/31/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
12-Feb-20,Probable cases,0,0,,2/13/2020,1/30/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
11-Feb-20,Probable cases,0,0,,2/12/2020,1/29/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
10-Feb-20,Probable cases,0,0,,2/11/2020,1/28/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
9-Feb-20,Probable cases,0,0,,2/10/2020,1/27/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
8-Feb-20,Probable cases,0,0,,2/9/2020,1/26/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
7-Feb-20,Probable cases,0,0,,2/8/2020,1/25/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
6-Feb-20,Probable cases,0,0,,2/7/2020,1/24/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
5-Feb-20,Probable cases,0,0,,2/6/2020,1/23/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
4-Feb-20,Probable cases,0,0,,2/5/2020,1/22/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
3-Feb-20,Probable cases,0,0,,2/4/2020,1/21/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
2-Feb-20,Probable cases,0,0,,2/3/2020,1/20/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
1-Feb-20,Probable cases,0,0,,2/2/2020,1/19/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
31-Jan-20,Probable cases,0,0,,2/1/2020,1/18/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
30-Jan-20,Probable cases,0,0,,1/31/2020,1/17/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
29-Jan-20,Probable cases,0,0,,1/30/2020,1/16/2020,confirmed plus probable cases,Wisconsin,9605,0,1,0,1
28-Jan-20,Probable cases,0,0,,1/29/2020,1/15/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
27-Jan-20,Probable cases,0,0,,1/28/2020,1/14/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
26-Jan-20,Probable cases,0,0,,1/27/2020,1/13/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
25-Jan-20,Probable cases,0,0,,1/26/2020,1/12/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
24-Jan-20,Probable cases,0,0,,1/25/2020,1/11/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
23-Jan-20,Probable cases,0,0,,1/24/2020,1/10/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
22-Jan-20,Probable cases,0,0,,1/23/2020,1/9/2020,confirmed plus probable cases,Wisconsin,9605,0,0,0,0
21-Jan-21,Confirmed cases,1049,1049,,1/22/2021,1/8/2021,confirmed plus probable cases,Wisconsin,9605,108,108,58,166
20-Jan-21,Confirmed cases,1293,1293,,1/21/2021,1/7/2021,confirmed plus probable cases,Wisconsin,9605,568,568,114,682
19-Jan-21,Confirmed cases,1510,1510,,1/20/2021,1/6/2021,confirmed plus probable cases,Wisconsin,9605,1086,1086,255,1341
18-Jan-21,Confirmed cases,1649,1649,,1/19/2021,1/5/2021,confirmed plus probable cases,Wisconsin,9605,1196,1196,248,1444
17-Jan-21,Confirmed cases,1912,1912,,1/18/2021,1/4/2021,confirmed plus probable cases,Wisconsin,9605,753,753,160,913
16-Jan-21,Confirmed cases,2014,2014,,1/17/2021,1/3/2021,confirmed plus probable cases,Wisconsin,9605,970,970,194,1164
15-Jan-21,Confirmed cases,2120,2120,,1/16/2021,1/2/2021,confirmed plus probable cases,Wisconsin,9605,1339,1339,299,1638
14-Jan-21,Confirmed cases,2243,2243,,1/15/2021,1/1/2021,confirmed plus probable cases,Wisconsin,9605,1542,1542,331,1873
13-Jan-21,Confirmed cases,2347,2347,,1/14/2021,12/31/2020,confirmed plus probable cases,Wisconsin,9605,1814,1814,383,2197
12-Jan-21,Confirmed cases,2461,2461,,1/13/2021,12/30/2020,confirmed plus probable cases,Wisconsin,9605,1932,1932,384,2316
11-Jan-21,Confirmed cases,2624,2624,,1/12/2021,12/29/2020,confirmed plus probable cases,Wisconsin,9605,2727,2727,559,3286
10-Jan-21,Confirmed cases,2761,2761,,1/11/2021,12/28/2020,confirmed plus probable cases,Wisconsin,9605,1370,1370,260,1630
9-Jan-21,Confirmed cases,2879,2879,,1/10/2021,12/27/2020,confirmed plus probable cases,Wisconsin,9605,1628,1628,278,1906
8-Jan-21,Confirmed cases,2998,2998,,1/9/2021,12/26/2020,confirmed plus probable cases,Wisconsin,9605,2124,2124,375,2499
7-Jan-21,Confirmed cases,2927,2927,,1/8/2021,12/25/2020,confirmed plus probable cases,Wisconsin,9605,2140,2140,460,2600
6-Jan-21,Confirmed cases,2938,2938,,1/7/2021,12/24/2020,confirmed plus probable cases,Wisconsin,9605,2512,2512,482,2994
5-Jan-21,Confirmed cases,2948,2948,,1/6/2021,12/23/2020,confirmed plus probable cases,Wisconsin,9605,2864,2864,592,3456
4-Jan-21,Confirmed cases,2924,2924,,1/5/2021,12/22/2020,confirmed plus probable cases,Wisconsin,9605,3572,3572,671,4243
3-Jan-21,Confirmed cases,2890,2890,,1/4/2021,12/21/2020,confirmed plus probable cases,Wisconsin,9605,2050,2050,407,2457
2-Jan-21,Confirmed cases,2868,2868,,1/3/2021,12/20/2020,confirmed plus probable cases,Wisconsin,9605,2403,2403,340,2743
1-Jan-21,Confirmed cases,2829,2829,,1/2/2021,12/19/2020,confirmed plus probable cases,Wisconsin,9605,1693,1693,309,2002
31-Dec-20,Confirmed cases,2755,2755,,1/1/2021,12/18/2020,confirmed plus probable cases,Wisconsin,9605,2303,2303,371,2674
30-Dec-20,Confirmed cases,2634,2634,,12/31/2020,12/17/2020,confirmed plus probable cases,Wisconsin,9605,2724,2724,343,3067
29-Dec-20,Confirmed cases,2582,2582,,12/30/2020,12/16/2020,confirmed plus probable cases,Wisconsin,9605,2912,2912,371,3283
28-Dec-20,Confirmed cases,2500,2500,,12/29/2020,12/15/2020,confirmed plus probable cases,Wisconsin,9605,3547,3547,462,4009
27-Dec-20,Confirmed cases,2402,2402,,12/28/2020,12/14/2020,confirmed plus probable cases,Wisconsin,9605,2011,2011,288,2299
26-Dec-20,Confirmed cases,2332,2332,,12/27/2020,12/13/2020,confirmed plus probable cases,Wisconsin,9605,2198,2198,273,2471
25-Dec-20,Confirmed cases,2269,2269,,12/26/2020,12/12/2020,confirmed plus probable cases,Wisconsin,9605,1336,1336,149,1485
24-Dec-20,Confirmed cases,2440,2440,,12/25/2020,12/11/2020,confirmed plus probable cases,Wisconsin,9605,1599,1599,227,1826
23-Dec-20,Confirmed cases,2591,2591,,12/24/2020,12/10/2020,confirmed plus probable cases,Wisconsin,9605,2339,2339,364,2703
22-Dec-20,Confirmed cases,2632,2632,,12/23/2020,12/9/2020,confirmed plus probable cases,Wisconsin,9605,2372,2372,339,2711
21-Dec-20,Confirmed cases,2728,2728,,12/22/2020,12/8/2020,confirmed plus probable cases,Wisconsin,9605,2851,2851,474,3325
20-Dec-20,Confirmed cases,2824,2824,,12/21/2020,12/7/2020,confirmed plus probable cases,Wisconsin,9605,1555,1555,249,1804
19-Dec-20,Confirmed cases,2885,2885,,12/20/2020,12/6/2020,confirmed plus probable cases,Wisconsin,9605,1754,1754,280,2034
18-Dec-20,Confirmed cases,2969,2969,,12/19/2020,12/5/2020,confirmed plus probable cases,Wisconsin,9605,2283,2283,397,2680
17-Dec-20,Confirmed cases,3085,3085,,12/18/2020,12/4/2020,confirmed plus probable cases,Wisconsin,9605,2407,2407,474,2881
16-Dec-20,Confirmed cases,3143,3143,,12/17/2020,12/3/2020,confirmed plus probable cases,Wisconsin,9605,2519,2519,475,2994
15-Dec-20,Confirmed cases,3228,3228,,12/16/2020,12/2/2020,confirmed plus probable cases,Wisconsin,9605,2832,2832,549,3381
14-Dec-20,Confirmed cases,3289,3289,,12/15/2020,12/1/2020,confirmed plus probable cases,Wisconsin,9605,3339,3339,659,3998
13-Dec-20,Confirmed cases,3392,3392,,12/14/2020,11/30/2020,confirmed plus probable cases,Wisconsin,9605,1899,1899,331,2230
12-Dec-20,Confirmed cases,3423,3423,,12/13/2020,11/29/2020,confirmed plus probable cases,Wisconsin,9605,2297,2297,322,2619
11-Dec-20,Confirmed cases,3436,3436,,12/12/2020,11/28/2020,confirmed plus probable cases,Wisconsin,9605,3018,3018,480,3498
10-Dec-20,Confirmed cases,3480,3480,,12/11/2020,11/27/2020,confirmed plus probable cases,Wisconsin,9605,2806,2806,479,3285
9-Dec-20,Confirmed cases,3588,3588,,12/10/2020,11/26/2020,confirmed plus probable cases,Wisconsin,9605,3085,3085,506,3591
8-Dec-20,Confirmed cases,3739,3739,,12/9/2020,11/25/2020,confirmed plus probable cases,Wisconsin,9605,3289,3289,513,3802
7-Dec-20,Confirmed cases,3918,3918,,12/8/2020,11/24/2020,confirmed plus probable cases,Wisconsin,9605,4059,4059,660,4719
6-Dec-20,Confirmed cases,4132,4132,,12/7/2020,11/23/2020,confirmed plus probable cases,Wisconsin,9605,2143,2143,306,2449
5-Dec-20,Confirmed cases,4250,4250,,12/6/2020,11/22/2020,confirmed plus probable cases,Wisconsin,9605,2413,2413,299,2712
4-Dec-20,Confirmed cases,4324,4324,,12/5/2020,11/21/2020,confirmed plus probable cases,Wisconsin,9605,3291,3291,517,3808
3-Dec-20,Confirmed cases,4366,4366,,12/4/2020,11/20/2020,confirmed plus probable cases,Wisconsin,9605,3406,3406,629,4035
2-Dec-20,Confirmed cases,4098,4098,,12/3/2020,11/19/2020,confirmed plus probable cases,Wisconsin,9605,4007,4007,642,4649
1-Dec-20,Confirmed cases,4070,4070,,12/2/2020,11/18/2020,confirmed plus probable cases,Wisconsin,9605,4408,4408,647,5055
30-Nov-20,Confirmed cases,4025,4025,,12/1/2020,11/17/2020,confirmed plus probable cases,Wisconsin,9605,5505,5505,716,6221
29-Nov-20,Confirmed cases,3883,3883,,11/30/2020,11/16/2020,confirmed plus probable cases,Wisconsin,9605,2950,2950,323,3273
28-Nov-20,Confirmed cases,3798,3798,,11/29/2020,11/15/2020,confirmed plus probable cases,Wisconsin,9605,2965,2965,266,3231
27-Nov-20,Confirmed cases,3796,3796,,11/28/2020,11/14/2020,confirmed plus probable cases,Wisconsin,9605,3760,3760,340,4100
26-Nov-20,Confirmed cases,3879,3879,,11/27/2020,11/13/2020,confirmed plus probable cases,Wisconsin,9605,1940,1940,217,2157
25-Nov-20,Confirmed cases,4288,4288,,11/26/2020,11/12/2020,confirmed plus probable cases,Wisconsin,9605,4001,4001,458,4459
24-Nov-20,Confirmed cases,4462,4462,,11/25/2020,11/11/2020,confirmed plus probable cases,Wisconsin,9605,4265,4265,475,4740
23-Nov-20,Confirmed cases,4665,4665,,11/24/2020,11/10/2020,confirmed plus probable cases,Wisconsin,9605,4663,4663,564,5227
22-Nov-20,Confirmed cases,4935,4935,,11/23/2020,11/9/2020,confirmed plus probable cases,Wisconsin,9605,2440,2440,234,2674
21-Nov-20,Confirmed cases,5072,5072,,11/22/2020,11/8/2020,confirmed plus probable cases,Wisconsin,9605,2909,2909,307,3216
