Day of Epi Dt,Measure Names,7 Day Average (conf+prob) (TT),7 Day Average (conf+prob),7 Day Average (conf+prob),Prelim end date,Prelim start date,7 Day Average (TT Text),County Parameter Cum Curve,Max. Window Max Daily Cases,Measure Values,Confirmed Cases By Epi Dt,Probable By Epi Dt,Stacked Confirm + Probable cases
9-Jun-20,Probable cases,355,355,,6/10/2020,5/27/2020,confirmed plus probable cases,Wisconsin,9615,40,373,40,413
8-Jun-20,Probable cases,353,353,,6/9/2020,5/26/2020,confirmed plus probable cases,Wisconsin,9615,21,387,21,408
7-Jun-20,Probable cases,366,366,,6/8/2020,5/25/2020,confirmed plus probable cases,Wisconsin,9615,10,200,10,210
6-Jun-20,Probable cases,364,364,,6/7/2020,5/24/2020,confirmed plus probable cases,Wisconsin,9615,17,259,17,276
5-Jun-20,Probable cases,357,357,,6/6/2020,5/23/2020,confirmed plus probable cases,Wisconsin,9615,31,359,31,390
4-Jun-20,Probable cases,361,361,,6/5/2020,5/22/2020,confirmed plus probable cases,Wisconsin,9615,36,345,36,381
3-Jun-20,Probable cases,367,367,,6/4/2020,5/21/2020,confirmed plus probable cases,Wisconsin,9615,27,385,27,412
2-Jun-20,Probable cases,405,405,,6/3/2020,5/20/2020,confirmed plus probable cases,Wisconsin,9615,24,372,24,396
1-Jun-20,Probable cases,434,434,,6/2/2020,5/19/2020,confirmed plus probable cases,Wisconsin,9615,38,461,38,499
31-May-20,Probable cases,395,395,,6/1/2020,5/18/2020,confirmed plus probable cases,Wisconsin,9615,12,182,12,194
30-May-20,Probable cases,397,397,,5/31/2020,5/17/2020,confirmed plus probable cases,Wisconsin,9615,22,211,22,233
29-May-20,Probable cases,407,407,,5/30/2020,5/16/2020,confirmed plus probable cases,Wisconsin,9615,31,383,31,414
28-May-20,Probable cases,422,422,,5/29/2020,5/15/2020,confirmed plus probable cases,Wisconsin,9615,28,397,28,425
27-May-20,Probable cases,440,440,,5/28/2020,5/14/2020,confirmed plus probable cases,Wisconsin,9615,38,642,38,680
26-May-20,Probable cases,431,431,,5/27/2020,5/13/2020,confirmed plus probable cases,Wisconsin,9615,55,540,55,595
25-May-20,Probable cases,437,437,,5/26/2020,5/12/2020,confirmed plus probable cases,Wisconsin,9615,25,203,25,228
24-May-20,Probable cases,505,505,,5/25/2020,5/11/2020,confirmed plus probable cases,Wisconsin,9615,10,194,10,204
23-May-20,Probable cases,515,515,,5/24/2020,5/10/2020,confirmed plus probable cases,Wisconsin,9615,26,282,26,308
22-May-20,Probable cases,528,528,,5/23/2020,5/9/2020,confirmed plus probable cases,Wisconsin,9615,34,486,34,520
21-May-20,Probable cases,543,543,,5/22/2020,5/8/2020,confirmed plus probable cases,Wisconsin,9615,44,507,44,551
20-May-20,Probable cases,545,545,,5/21/2020,5/7/2020,confirmed plus probable cases,Wisconsin,9615,40,576,40,616
19-May-20,Probable cases,540,540,,5/20/2020,5/6/2020,confirmed plus probable cases,Wisconsin,9615,36,600,36,636
18-May-20,Probable cases,523,523,,5/19/2020,5/5/2020,confirmed plus probable cases,Wisconsin,9615,37,665,37,702
17-May-20,Probable cases,500,500,,5/18/2020,5/4/2020,confirmed plus probable cases,Wisconsin,9615,23,249,23,272
16-May-20,Probable cases,500,500,,5/17/2020,5/3/2020,confirmed plus probable cases,Wisconsin,9615,36,366,36,402
15-May-20,Probable cases,478,478,,5/16/2020,5/2/2020,confirmed plus probable cases,Wisconsin,9615,56,572,56,628
14-May-20,Probable cases,443,443,,5/15/2020,5/1/2020,confirmed plus probable cases,Wisconsin,9615,48,517,48,565
13-May-20,Probable cases,422,422,,5/14/2020,4/30/2020,confirmed plus probable cases,Wisconsin,9615,38,539,38,577
12-May-20,Probable cases,393,393,,5/13/2020,4/29/2020,confirmed plus probable cases,Wisconsin,9615,42,474,42,516
11-May-20,Probable cases,371,371,,5/12/2020,4/28/2020,confirmed plus probable cases,Wisconsin,9615,33,510,33,543
10-May-20,Probable cases,357,357,,5/11/2020,4/27/2020,confirmed plus probable cases,Wisconsin,9615,18,253,18,271
9-May-20,Probable cases,348,348,,5/10/2020,4/26/2020,confirmed plus probable cases,Wisconsin,9615,26,221,26,247
8-May-20,Probable cases,349,349,,5/9/2020,4/25/2020,confirmed plus probable cases,Wisconsin,9615,25,359,25,384
7-May-20,Probable cases,351,351,,5/8/2020,4/24/2020,confirmed plus probable cases,Wisconsin,9615,25,397,25,422
6-May-20,Probable cases,349,349,,5/7/2020,4/23/2020,confirmed plus probable cases,Wisconsin,9615,34,338,34,372
5-May-20,Probable cases,353,353,,5/6/2020,4/22/2020,confirmed plus probable cases,Wisconsin,9615,19,341,19,360
4-May-20,Probable cases,366,366,,5/5/2020,4/21/2020,confirmed plus probable cases,Wisconsin,9615,41,406,41,447
3-May-20,Probable cases,355,355,,5/4/2020,4/20/2020,confirmed plus probable cases,Wisconsin,9615,9,200,9,209
2-May-20,Probable cases,356,356,,5/3/2020,4/19/2020,confirmed plus probable cases,Wisconsin,9615,21,233,21,254
1-May-20,Probable cases,357,357,,5/2/2020,4/18/2020,confirmed plus probable cases,Wisconsin,9615,24,373,24,397
30-Apr-20,Probable cases,363,363,,5/1/2020,4/17/2020,confirmed plus probable cases,Wisconsin,9615,35,369,35,404
29-Apr-20,Probable cases,345,345,,4/30/2020,4/16/2020,confirmed plus probable cases,Wisconsin,9615,34,366,34,400
28-Apr-20,Probable cases,333,333,,4/29/2020,4/15/2020,confirmed plus probable cases,Wisconsin,9615,33,418,33,451
27-Apr-20,Probable cases,312,312,,4/28/2020,4/14/2020,confirmed plus probable cases,Wisconsin,9615,27,346,27,373
26-Apr-20,Probable cases,310,310,,4/27/2020,4/13/2020,confirmed plus probable cases,Wisconsin,9615,25,193,25,218
25-Apr-20,Probable cases,311,311,,4/26/2020,4/12/2020,confirmed plus probable cases,Wisconsin,9615,18,241,18,259
24-Apr-20,Probable cases,312,312,,4/25/2020,4/11/2020,confirmed plus probable cases,Wisconsin,9615,41,399,41,440
23-Apr-20,Probable cases,291,291,,4/24/2020,4/10/2020,confirmed plus probable cases,Wisconsin,9615,24,252,24,276
22-Apr-20,Probable cases,285,285,,4/23/2020,4/9/2020,confirmed plus probable cases,Wisconsin,9615,36,283,36,319
21-Apr-20,Probable cases,269,269,,4/22/2020,4/8/2020,confirmed plus probable cases,Wisconsin,9615,35,265,35,300
20-Apr-20,Probable cases,263,263,,4/21/2020,4/7/2020,confirmed plus probable cases,Wisconsin,9615,28,332,28,360
19-Apr-20,Probable cases,250,250,,4/20/2020,4/6/2020,confirmed plus probable cases,Wisconsin,9615,21,208,21,229
18-Apr-20,Probable cases,239,239,,4/19/2020,4/5/2020,confirmed plus probable cases,Wisconsin,9615,16,244,16,260
17-Apr-20,Probable cases,225,225,,4/18/2020,4/4/2020,confirmed plus probable cases,Wisconsin,9615,33,262,33,295
16-Apr-20,Probable cases,213,213,,4/17/2020,4/3/2020,confirmed plus probable cases,Wisconsin,9615,28,205,28,233
15-Apr-20,Probable cases,205,205,,4/16/2020,4/2/2020,confirmed plus probable cases,Wisconsin,9615,29,179,29,208
14-Apr-20,Probable cases,198,198,,4/15/2020,4/1/2020,confirmed plus probable cases,Wisconsin,9615,14,246,14,260
13-Apr-20,Probable cases,183,183,,4/14/2020,3/31/2020,confirmed plus probable cases,Wisconsin,9615,28,241,28,269
12-Apr-20,Probable cases,179,179,,4/13/2020,3/30/2020,confirmed plus probable cases,Wisconsin,9615,26,128,26,154
11-Apr-20,Probable cases,175,175,,4/12/2020,3/29/2020,confirmed plus probable cases,Wisconsin,9615,23,137,23,160
10-Apr-20,Probable cases,175,175,,4/11/2020,3/28/2020,confirmed plus probable cases,Wisconsin,9615,20,192,20,212
9-Apr-20,Probable cases,178,178,,4/10/2020,3/27/2020,confirmed plus probable cases,Wisconsin,9615,25,148,25,173
8-Apr-20,Probable cases,179,179,,4/9/2020,3/26/2020,confirmed plus probable cases,Wisconsin,9615,30,131,30,161
7-Apr-20,Probable cases,186,186,,4/8/2020,3/25/2020,confirmed plus probable cases,Wisconsin,9615,26,132,26,158
6-Apr-20,Probable cases,187,187,,4/7/2020,3/24/2020,confirmed plus probable cases,Wisconsin,9615,39,199,39,238
5-Apr-20,Probable cases,180,180,,4/6/2020,3/23/2020,confirmed plus probable cases,Wisconsin,9615,26,102,26,128
4-Apr-20,Probable cases,182,182,,4/5/2020,3/22/2020,confirmed plus probable cases,Wisconsin,9615,25,132,25,157
3-Apr-20,Probable cases,180,180,,4/4/2020,3/21/2020,confirmed plus probable cases,Wisconsin,9615,40,195,40,235
2-Apr-20,Probable cases,173,173,,4/3/2020,3/20/2020,confirmed plus probable cases,Wisconsin,9615,34,148,34,182
1-Apr-20,Probable cases,174,174,,4/2/2020,3/19/2020,confirmed plus probable cases,Wisconsin,9615,45,163,45,208
31-Mar-20,Probable cases,175,175,,4/1/2020,3/18/2020,confirmed plus probable cases,Wisconsin,9615,28,134,28,162
30-Mar-20,Probable cases,174,174,,3/31/2020,3/17/2020,confirmed plus probable cases,Wisconsin,9615,27,161,27,188
29-Mar-20,Probable cases,176,176,,3/30/2020,3/16/2020,confirmed plus probable cases,Wisconsin,9615,30,114,30,144
28-Mar-20,Probable cases,175,175,,3/29/2020,3/15/2020,confirmed plus probable cases,Wisconsin,9615,24,122,24,146
27-Mar-20,Probable cases,175,175,,3/28/2020,3/14/2020,confirmed plus probable cases,Wisconsin,9615,21,162,21,183
26-Mar-20,Probable cases,172,172,,3/27/2020,3/13/2020,confirmed plus probable cases,Wisconsin,9615,29,160,29,189
25-Mar-20,Probable cases,168,168,,3/26/2020,3/12/2020,confirmed plus probable cases,Wisconsin,9615,25,193,25,218
24-Mar-20,Probable cases,162,162,,3/25/2020,3/11/2020,confirmed plus probable cases,Wisconsin,9615,23,131,23,154
23-Mar-20,Probable cases,169,169,,3/24/2020,3/10/2020,confirmed plus probable cases,Wisconsin,9615,31,172,31,203
22-Mar-20,Probable cases,163,163,,3/23/2020,3/9/2020,confirmed plus probable cases,Wisconsin,9615,22,111,22,133
21-Mar-20,Probable cases,162,162,,3/22/2020,3/8/2020,confirmed plus probable cases,Wisconsin,9615,23,123,23,146
20-Mar-20,Probable cases,155,155,,3/21/2020,3/7/2020,confirmed plus probable cases,Wisconsin,9615,20,142,20,162
19-Mar-20,Probable cases,143,143,,3/20/2020,3/6/2020,confirmed plus probable cases,Wisconsin,9615,33,130,33,163
18-Mar-20,Probable cases,130,130,,3/19/2020,3/5/2020,confirmed plus probable cases,Wisconsin,9615,27,151,27,178
17-Mar-20,Probable cases,111,111,,3/18/2020,3/4/2020,confirmed plus probable cases,Wisconsin,9615,25,178,25,203
16-Mar-20,Probable cases,88,88,,3/17/2020,3/3/2020,confirmed plus probable cases,Wisconsin,9615,13,148,13,161
15-Mar-20,Probable cases,68,68,,3/16/2020,3/2/2020,confirmed plus probable cases,Wisconsin,9615,10,112,10,122
14-Mar-20,Probable cases,54,54,,3/15/2020,3/1/2020,confirmed plus probable cases,Wisconsin,9615,8,93,8,101
13-Mar-20,Probable cases,40,40,,3/14/2020,2/29/2020,confirmed plus probable cases,Wisconsin,9615,2,76,2,78
12-Mar-20,Probable cases,31,31,,3/13/2020,2/28/2020,confirmed plus probable cases,Wisconsin,9615,6,61,6,67
11-Mar-20,Probable cases,23,23,,3/12/2020,2/27/2020,confirmed plus probable cases,Wisconsin,9615,5,46,5,51
10-Mar-20,Probable cases,17,17,,3/11/2020,2/26/2020,confirmed plus probable cases,Wisconsin,9615,1,35,1,36
9-Mar-20,Probable cases,13,13,,3/10/2020,2/25/2020,confirmed plus probable cases,Wisconsin,9615,5,22,5,27
8-Mar-20,Probable cases,10,10,,3/9/2020,2/24/2020,confirmed plus probable cases,Wisconsin,9615,2,17,2,19
7-Mar-20,Probable cases,9,9,,3/8/2020,2/23/2020,confirmed plus probable cases,Wisconsin,9615,1,6,1,7
6-Mar-20,Probable cases,8,8,,3/7/2020,2/22/2020,confirmed plus probable cases,Wisconsin,9615,2,14,2,16
5-Mar-20,Probable cases,6,6,,3/6/2020,2/21/2020,confirmed plus probable cases,Wisconsin,9615,0,5,0,5
4-Mar-20,Probable cases,6,6,,3/5/2020,2/20/2020,confirmed plus probable cases,Wisconsin,9615,0,13,0,13
3-Mar-20,Probable cases,4,4,,3/4/2020,2/19/2020,confirmed plus probable cases,Wisconsin,9615,1,5,1,6
2-Mar-20,Probable cases,3,3,,3/3/2020,2/18/2020,confirmed plus probable cases,Wisconsin,9615,0,9,0,9
1-Mar-20,Probable cases,2,2,,3/2/2020,2/17/2020,confirmed plus probable cases,Wisconsin,9615,1,6,1,7
29-Feb-20,Probable cases,1,1,,3/1/2020,2/16/2020,confirmed plus probable cases,Wisconsin,9615,0,2,0,2
28-Feb-20,Probable cases,1,1,,2/29/2020,2/15/2020,confirmed plus probable cases,Wisconsin,9615,0,4,0,4
27-Feb-20,Probable cases,0,0,,2/28/2020,2/14/2020,confirmed plus probable cases,Wisconsin,9615,0,1,0,1
26-Feb-20,Probable cases,0,0,,2/27/2020,2/13/2020,confirmed plus probable cases,Wisconsin,9615,0,1,0,1
25-Feb-20,Probable cases,0,0,,2/26/2020,2/12/2020,confirmed plus probable cases,Wisconsin,9615,0,1,0,1
24-Feb-20,Probable cases,0,0,,2/25/2020,2/11/2020,confirmed plus probable cases,Wisconsin,9615,0,1,0,1
23-Feb-20,Probable cases,0,0,,2/24/2020,2/10/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
22-Feb-20,Probable cases,0,0,,2/23/2020,2/9/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
21-Feb-20,Probable cases,0,0,,2/22/2020,2/8/2020,confirmed plus probable cases,Wisconsin,9615,0,1,0,1
20-Feb-20,Probable cases,0,0,,2/21/2020,2/7/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
19-Feb-20,Probable cases,0,0,,2/20/2020,2/6/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
18-Feb-20,Probable cases,0,0,,2/19/2020,2/5/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
17-Feb-20,Probable cases,0,0,,2/18/2020,2/4/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
16-Feb-20,Probable cases,0,0,,2/17/2020,2/3/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
15-Feb-20,Probable cases,0,0,,2/16/2020,2/2/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
14-Feb-20,Probable cases,0,0,,2/15/2020,2/1/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
13-Feb-20,Probable cases,0,0,,2/14/2020,1/31/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
12-Feb-20,Probable cases,0,0,,2/13/2020,1/30/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
11-Feb-20,Probable cases,0,0,,2/12/2020,1/29/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
10-Feb-20,Probable cases,0,0,,2/11/2020,1/28/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
9-Feb-20,Probable cases,0,0,,2/10/2020,1/27/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
8-Feb-20,Probable cases,0,0,,2/9/2020,1/26/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
7-Feb-20,Probable cases,0,0,,2/8/2020,1/25/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
6-Feb-20,Probable cases,0,0,,2/7/2020,1/24/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
5-Feb-20,Probable cases,0,0,,2/6/2020,1/23/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
4-Feb-20,Probable cases,0,0,,2/5/2020,1/22/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
3-Feb-20,Probable cases,0,0,,2/4/2020,1/21/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
2-Feb-20,Probable cases,0,0,,2/3/2020,1/20/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
1-Feb-20,Probable cases,0,0,,2/2/2020,1/19/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
31-Jan-20,Probable cases,0,0,,2/1/2020,1/18/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
30-Jan-20,Probable cases,0,0,,1/31/2020,1/17/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
29-Jan-20,Probable cases,0,0,,1/30/2020,1/16/2020,confirmed plus probable cases,Wisconsin,9615,0,1,0,1
28-Jan-20,Probable cases,0,0,,1/29/2020,1/15/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
27-Jan-20,Probable cases,0,0,,1/28/2020,1/14/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
26-Jan-20,Probable cases,0,0,,1/27/2020,1/13/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
25-Jan-20,Probable cases,0,0,,1/26/2020,1/12/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
24-Jan-20,Probable cases,0,0,,1/25/2020,1/11/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
23-Jan-20,Probable cases,0,0,,1/24/2020,1/10/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
22-Jan-20,Probable cases,0,0,,1/23/2020,1/9/2020,confirmed plus probable cases,Wisconsin,9615,0,0,0,0
7-Jan-21,Confirmed cases,1723,1723,,1/8/2021,12/25/2020,confirmed plus probable cases,Wisconsin,9615,121,121,136,257
6-Jan-21,Confirmed cases,2014,2014,,1/7/2021,12/24/2020,confirmed plus probable cases,Wisconsin,9615,939,939,321,1260
5-Jan-21,Confirmed cases,2229,2229,,1/6/2021,12/23/2020,confirmed plus probable cases,Wisconsin,9615,1695,1695,425,2120
4-Jan-21,Confirmed cases,2351,2351,,1/5/2021,12/22/2020,confirmed plus probable cases,Wisconsin,9615,2588,2588,527,3115
3-Jan-21,Confirmed cases,2443,2443,,1/4/2021,12/21/2020,confirmed plus probable cases,Wisconsin,9615,1420,1420,283,1703
2-Jan-21,Confirmed cases,2509,2509,,1/3/2021,12/20/2020,confirmed plus probable cases,Wisconsin,9615,1895,1895,265,2160
1-Jan-21,Confirmed cases,2537,2537,,1/2/2021,12/19/2020,confirmed plus probable cases,Wisconsin,9615,1201,1201,246,1447
31-Dec-20,Confirmed cases,2531,2531,,1/1/2021,12/18/2020,confirmed plus probable cases,Wisconsin,9615,1974,1974,322,2296
30-Dec-20,Confirmed cases,2455,2455,,12/31/2020,12/17/2020,confirmed plus probable cases,Wisconsin,9615,2431,2431,334,2765
29-Dec-20,Confirmed cases,2438,2438,,12/30/2020,12/16/2020,confirmed plus probable cases,Wisconsin,9615,2645,2645,332,2977
28-Dec-20,Confirmed cases,2394,2394,,12/29/2020,12/15/2020,confirmed plus probable cases,Wisconsin,9615,3313,3313,441,3754
27-Dec-20,Confirmed cases,2331,2331,,12/28/2020,12/14/2020,confirmed plus probable cases,Wisconsin,9615,1898,1898,270,2168
26-Dec-20,Confirmed cases,2277,2277,,12/27/2020,12/13/2020,confirmed plus probable cases,Wisconsin,9615,2091,2091,262,2353
25-Dec-20,Confirmed cases,2230,2230,,12/26/2020,12/12/2020,confirmed plus probable cases,Wisconsin,9615,1261,1261,147,1408
24-Dec-20,Confirmed cases,2410,2410,,12/25/2020,12/11/2020,confirmed plus probable cases,Wisconsin,9615,1550,1550,214,1764
23-Dec-20,Confirmed cases,2569,2569,,12/24/2020,12/10/2020,confirmed plus probable cases,Wisconsin,9615,2292,2292,352,2644
22-Dec-20,Confirmed cases,2618,2618,,12/23/2020,12/9/2020,confirmed plus probable cases,Wisconsin,9615,2338,2338,332,2670
21-Dec-20,Confirmed cases,2715,2715,,12/22/2020,12/8/2020,confirmed plus probable cases,Wisconsin,9615,2833,2833,477,3310
20-Dec-20,Confirmed cases,2812,2812,,12/21/2020,12/7/2020,confirmed plus probable cases,Wisconsin,9615,1544,1544,246,1790
19-Dec-20,Confirmed cases,2874,2874,,12/20/2020,12/6/2020,confirmed plus probable cases,Wisconsin,9615,1748,1748,277,2025
18-Dec-20,Confirmed cases,2958,2958,,12/19/2020,12/5/2020,confirmed plus probable cases,Wisconsin,9615,2273,2273,400,2673
17-Dec-20,Confirmed cases,3074,3074,,12/18/2020,12/4/2020,confirmed plus probable cases,Wisconsin,9615,2407,2407,464,2871
16-Dec-20,Confirmed cases,3133,3133,,12/17/2020,12/3/2020,confirmed plus probable cases,Wisconsin,9615,2520,2520,469,2989
15-Dec-20,Confirmed cases,3218,3218,,12/16/2020,12/2/2020,confirmed plus probable cases,Wisconsin,9615,2811,2811,539,3350
14-Dec-20,Confirmed cases,3281,3281,,12/15/2020,12/1/2020,confirmed plus probable cases,Wisconsin,9615,3332,3332,656,3988
13-Dec-20,Confirmed cases,3385,3385,,12/14/2020,11/30/2020,confirmed plus probable cases,Wisconsin,9615,1900,1900,324,2224
12-Dec-20,Confirmed cases,3417,3417,,12/13/2020,11/29/2020,confirmed plus probable cases,Wisconsin,9615,2292,2292,319,2611
11-Dec-20,Confirmed cases,3431,3431,,12/12/2020,11/28/2020,confirmed plus probable cases,Wisconsin,9615,3011,3011,478,3489
10-Dec-20,Confirmed cases,3476,3476,,12/11/2020,11/27/2020,confirmed plus probable cases,Wisconsin,9615,2807,2807,476,3283
9-Dec-20,Confirmed cases,3583,3583,,12/10/2020,11/26/2020,confirmed plus probable cases,Wisconsin,9615,3081,3081,502,3583
8-Dec-20,Confirmed cases,3734,3734,,12/9/2020,11/25/2020,confirmed plus probable cases,Wisconsin,9615,3286,3286,506,3792
7-Dec-20,Confirmed cases,3914,3914,,12/8/2020,11/24/2020,confirmed plus probable cases,Wisconsin,9615,4062,4062,652,4714
6-Dec-20,Confirmed cases,4128,4128,,12/7/2020,11/23/2020,confirmed plus probable cases,Wisconsin,9615,2154,2154,295,2449
5-Dec-20,Confirmed cases,4246,4246,,12/6/2020,11/22/2020,confirmed plus probable cases,Wisconsin,9615,2413,2413,299,2712
4-Dec-20,Confirmed cases,4320,4320,,12/5/2020,11/21/2020,confirmed plus probable cases,Wisconsin,9615,3286,3286,518,3804
3-Dec-20,Confirmed cases,4363,4363,,12/4/2020,11/20/2020,confirmed plus probable cases,Wisconsin,9615,3408,3408,622,4030
2-Dec-20,Confirmed cases,4094,4094,,12/3/2020,11/19/2020,confirmed plus probable cases,Wisconsin,9615,4005,4005,637,4642
1-Dec-20,Confirmed cases,4067,4067,,12/2/2020,11/18/2020,confirmed plus probable cases,Wisconsin,9615,4409,4409,638,5047
30-Nov-20,Confirmed cases,4024,4024,,12/1/2020,11/17/2020,confirmed plus probable cases,Wisconsin,9615,5506,5506,710,6216
29-Nov-20,Confirmed cases,3882,3882,,11/30/2020,11/16/2020,confirmed plus probable cases,Wisconsin,9615,2952,2952,321,3273
28-Nov-20,Confirmed cases,3796,3796,,11/29/2020,11/15/2020,confirmed plus probable cases,Wisconsin,9615,2965,2965,264,3229
27-Nov-20,Confirmed cases,3795,3795,,11/28/2020,11/14/2020,confirmed plus probable cases,Wisconsin,9615,3763,3763,341,4104
26-Nov-20,Confirmed cases,3877,3877,,11/27/2020,11/13/2020,confirmed plus probable cases,Wisconsin,9615,1941,1941,212,2153
25-Nov-20,Confirmed cases,4285,4285,,11/26/2020,11/12/2020,confirmed plus probable cases,Wisconsin,9615,3990,3990,461,4451
24-Nov-20,Confirmed cases,4461,4461,,11/25/2020,11/11/2020,confirmed plus probable cases,Wisconsin,9615,4268,4268,474,4742
23-Nov-20,Confirmed cases,4665,4665,,11/24/2020,11/10/2020,confirmed plus probable cases,Wisconsin,9615,4658,4658,565,5223
22-Nov-20,Confirmed cases,4937,4937,,11/23/2020,11/9/2020,confirmed plus probable cases,Wisconsin,9615,2441,2441,235,2676
21-Nov-20,Confirmed cases,5074,5074,,11/22/2020,11/8/2020,confirmed plus probable cases,Wisconsin,9615,2906,2906,311,3217
20-Nov-20,Confirmed cases,5210,5210,,11/21/2020,11/7/2020,confirmed plus probable cases,Wisconsin,9615,4113,4113,566,4679
19-Nov-20,Confirmed cases,5452,5452,,11/20/2020,11/6/2020,confirmed plus probable cases,Wisconsin,9615,4467,4467,544,5011
18-Nov-20,Confirmed cases,5785,5785,,11/19/2020,11/5/2020,confirmed plus probable cases,Wisconsin,9615,5087,5087,595,5682
17-Nov-20,Confirmed cases,5951,5951,,11/18/2020,11/4/2020,confirmed plus probable cases,Wisconsin,9615,5538,5538,632,6170
16-Nov-20,Confirmed cases,6262,6262,,11/17/2020,11/3/2020,confirmed plus probable cases,Wisconsin,9615,6406,6406,721,7127
15-Nov-20,Confirmed cases,6617,6617,,11/16/2020,11/2/2020,confirmed plus probable cases,Wisconsin,9615,3327,3327,309,3636
14-Nov-20,Confirmed cases,6770,6770,,11/15/2020,11/1/2020,confirmed plus probable cases,Wisconsin,9615,3832,3832,335,4167
13-Nov-20,Confirmed cases,6951,6951,,11/14/2020,10/31/2020,confirmed plus probable cases,Wisconsin,9615,5728,5728,646,6374
12-Nov-20,Confirmed cases,7158,7158,,11/13/2020,10/30/2020,confirmed plus probable cases,Wisconsin,9615,6601,6601,742,7343
11-Nov-20,Confirmed cases,7205,7205,,11/12/2020,10/29/2020,confirmed plus probable cases,Wisconsin,9615,6105,6105,739,6844
10-Nov-20,Confirmed cases,7387,7387,,11/11/2020,10/28/2020,confirmed plus probable cases,Wisconsin,9615,7825,7825,521,8346
9-Nov-20,Confirmed cases,7370,7370,,11/10/2020,10/27/2020,confirmed plus probable cases,Wisconsin,9615,8980,8980,635,9615
8-Nov-20,Confirmed cases,7229,7229,,11/9/2020,10/26/2020,confirmed plus probable cases,Wisconsin,9615,4427,4427,278,4705
7-Nov-20,Confirmed cases,7211,7211,,11/8/2020,10/25/2020,confirmed plus probable cases,Wisconsin,9615,5136,5136,295,5431
6-Nov-20,Confirmed cases,7052,7052,,11/7/2020,10/24/2020,confirmed plus probable cases,Wisconsin,9615,7411,7411,415,7826
5-Nov-20,Confirmed cases,6774,6774,,11/6/2020,10/23/2020,confirmed plus probable cases,Wisconsin,9615,7249,7249,422,7671
4-Nov-20,Confirmed cases,6514,6514,,11/5/2020,10/22/2020,confirmed plus probable cases,Wisconsin,9615,7746,7746,374,8120
3-Nov-20,Confirmed cases,6245,6245,,11/4/2020,10/21/2020,confirmed plus probable cases,Wisconsin,9615,7840,7840,382,8222
2-Nov-20,Confirmed cases,5958,5958,,11/3/2020,10/20/2020,confirmed plus probable cases,Wisconsin,9615,8217,8217,416,8633
1-Nov-20,Confirmed cases,5632,5632,,11/2/2020,10/19/2020,confirmed plus probable cases,Wisconsin,9615,4328,4328,252,4580
31-Oct-20,Confirmed cases,5436,5436,,11/1/2020,10/18/2020,confirmed plus probable cases,Wisconsin,9615,4140,4140,172,4312
30-Oct-20,Confirmed cases,5306,5306,,10/31/2020,10/17/2020,confirmed plus probable cases,Wisconsin,9615,5584,5584,296,5880
29-Oct-20,Confirmed cases,5134,5134,,10/30/2020,10/16/2020,confirmed plus probable cases,Wisconsin,9615,5543,5543,310,5853
28-Oct-20,Confirmed cases,4968,4968,,10/29/2020,10/15/2020,confirmed plus probable cases,Wisconsin,9615,5984,5984,254,6238
27-Oct-20,Confirmed cases,4785,4785,,10/28/2020,10/14/2020,confirmed plus probable cases,Wisconsin,9615,5909,5909,305,6214
26-Oct-20,Confirmed cases,4586,4586,,10/27/2020,10/13/2020,confirmed plus probable cases,Wisconsin,9615,6041,6041,306,6347
25-Oct-20,Confirmed cases,4400,4400,,10/26/2020,10/12/2020,confirmed plus probable cases,Wisconsin,9615,3009,3009,199,3208
