Day of Epi Dt,Measure Names,7 Day Average (conf+prob) (TT),7 Day Average (conf+prob),7 Day Average (conf+prob),Prelim end date,Prelim start date,7 Day Average (TT Text),County Parameter Cum Curve,Max. Window Max Daily Cases,Measure Values,Confirmed Cases By Epi Dt,Probable By Epi Dt,Stacked Confirm + Probable cases
31-Jul-20,Probable cases,812,812,,8/1/2020,7/18/2020,confirmed plus probable cases,Wisconsin,9574,32,731,32,763
30-Jul-20,Probable cases,820,820,,7/31/2020,7/17/2020,confirmed plus probable cases,Wisconsin,9574,32,767,32,799
29-Jul-20,Probable cases,822,822,,7/30/2020,7/16/2020,confirmed plus probable cases,Wisconsin,9574,29,852,29,881
28-Jul-20,Probable cases,842,842,,7/29/2020,7/15/2020,confirmed plus probable cases,Wisconsin,9574,41,927,41,968
27-Jul-20,Probable cases,848,848,,7/28/2020,7/14/2020,confirmed plus probable cases,Wisconsin,9574,34,1059,34,1093
26-Jul-20,Probable cases,851,851,,7/27/2020,7/13/2020,confirmed plus probable cases,Wisconsin,9574,21,544,21,565
25-Jul-20,Probable cases,856,856,,7/26/2020,7/12/2020,confirmed plus probable cases,Wisconsin,9574,22,595,22,617
24-Jul-20,Probable cases,864,864,,7/25/2020,7/11/2020,confirmed plus probable cases,Wisconsin,9574,45,773,45,818
23-Jul-20,Probable cases,875,875,,7/24/2020,7/10/2020,confirmed plus probable cases,Wisconsin,9574,22,790,22,812
22-Jul-20,Probable cases,896,896,,7/23/2020,7/9/2020,confirmed plus probable cases,Wisconsin,9574,46,976,46,1022
21-Jul-20,Probable cases,900,900,,7/22/2020,7/8/2020,confirmed plus probable cases,Wisconsin,9574,43,969,43,1012
20-Jul-20,Probable cases,908,908,,7/21/2020,7/7/2020,confirmed plus probable cases,Wisconsin,9574,58,1058,58,1116
19-Jul-20,Probable cases,909,909,,7/20/2020,7/6/2020,confirmed plus probable cases,Wisconsin,9574,19,581,19,600
18-Jul-20,Probable cases,915,915,,7/19/2020,7/5/2020,confirmed plus probable cases,Wisconsin,9574,19,651,19,670
17-Jul-20,Probable cases,910,910,,7/18/2020,7/4/2020,confirmed plus probable cases,Wisconsin,9574,63,833,63,896
16-Jul-20,Probable cases,906,906,,7/17/2020,7/3/2020,confirmed plus probable cases,Wisconsin,9574,32,930,32,962
15-Jul-20,Probable cases,901,901,,7/16/2020,7/2/2020,confirmed plus probable cases,Wisconsin,9574,41,1008,41,1049
14-Jul-20,Probable cases,893,893,,7/15/2020,7/1/2020,confirmed plus probable cases,Wisconsin,9574,42,1022,42,1064
13-Jul-20,Probable cases,889,889,,7/14/2020,6/30/2020,confirmed plus probable cases,Wisconsin,9574,40,1085,40,1125
12-Jul-20,Probable cases,877,877,,7/13/2020,6/29/2020,confirmed plus probable cases,Wisconsin,9574,26,618,26,644
11-Jul-20,Probable cases,873,873,,7/12/2020,6/28/2020,confirmed plus probable cases,Wisconsin,9574,16,619,16,635
10-Jul-20,Probable cases,848,848,,7/11/2020,6/27/2020,confirmed plus probable cases,Wisconsin,9574,50,815,50,865
9-Jul-20,Probable cases,817,817,,7/10/2020,6/26/2020,confirmed plus probable cases,Wisconsin,9574,36,889,36,925
8-Jul-20,Probable cases,787,787,,7/9/2020,6/25/2020,confirmed plus probable cases,Wisconsin,9574,36,961,36,997
7-Jul-20,Probable cases,768,768,,7/8/2020,6/24/2020,confirmed plus probable cases,Wisconsin,9574,33,999,33,1032
6-Jul-20,Probable cases,737,737,,7/7/2020,6/23/2020,confirmed plus probable cases,Wisconsin,9574,41,1000,41,1041
5-Jul-20,Probable cases,712,712,,7/6/2020,6/22/2020,confirmed plus probable cases,Wisconsin,9574,18,602,18,620
4-Jul-20,Probable cases,687,687,,7/5/2020,6/21/2020,confirmed plus probable cases,Wisconsin,9574,20,442,20,462
3-Jul-20,Probable cases,689,689,,7/4/2020,6/20/2020,confirmed plus probable cases,Wisconsin,9574,27,616,27,643
2-Jul-20,Probable cases,686,686,,7/3/2020,6/19/2020,confirmed plus probable cases,Wisconsin,9574,39,675,39,714
1-Jul-20,Probable cases,675,675,,7/2/2020,6/18/2020,confirmed plus probable cases,Wisconsin,9574,53,811,53,864
30-Jun-20,Probable cases,644,644,,7/1/2020,6/17/2020,confirmed plus probable cases,Wisconsin,9574,37,778,37,815
29-Jun-20,Probable cases,623,623,,6/30/2020,6/16/2020,confirmed plus probable cases,Wisconsin,9574,35,832,35,867
28-Jun-20,Probable cases,594,594,,6/29/2020,6/15/2020,confirmed plus probable cases,Wisconsin,9574,12,435,12,447
27-Jun-20,Probable cases,580,580,,6/28/2020,6/14/2020,confirmed plus probable cases,Wisconsin,9574,14,461,14,475
26-Jun-20,Probable cases,561,561,,6/27/2020,6/13/2020,confirmed plus probable cases,Wisconsin,9574,37,584,37,621
25-Jun-20,Probable cases,533,533,,6/26/2020,6/12/2020,confirmed plus probable cases,Wisconsin,9574,46,595,46,641
24-Jun-20,Probable cases,508,508,,6/25/2020,6/11/2020,confirmed plus probable cases,Wisconsin,9574,32,611,32,643
23-Jun-20,Probable cases,481,481,,6/24/2020,6/10/2020,confirmed plus probable cases,Wisconsin,9574,39,629,39,668
22-Jun-20,Probable cases,446,446,,6/23/2020,6/9/2020,confirmed plus probable cases,Wisconsin,9574,32,631,32,663
21-Jun-20,Probable cases,429,429,,6/22/2020,6/8/2020,confirmed plus probable cases,Wisconsin,9574,15,335,15,350
20-Jun-20,Probable cases,411,411,,6/21/2020,6/7/2020,confirmed plus probable cases,Wisconsin,9574,23,318,23,341
19-Jun-20,Probable cases,396,396,,6/20/2020,6/6/2020,confirmed plus probable cases,Wisconsin,9574,37,392,37,429
18-Jun-20,Probable cases,380,380,,6/19/2020,6/5/2020,confirmed plus probable cases,Wisconsin,9574,41,426,41,467
17-Jun-20,Probable cases,359,359,,6/18/2020,6/4/2020,confirmed plus probable cases,Wisconsin,9574,34,418,34,452
16-Jun-20,Probable cases,348,348,,6/17/2020,6/3/2020,confirmed plus probable cases,Wisconsin,9574,35,391,35,426
15-Jun-20,Probable cases,346,346,,6/16/2020,6/2/2020,confirmed plus probable cases,Wisconsin,9574,39,503,39,542
14-Jun-20,Probable cases,328,328,,6/15/2020,6/1/2020,confirmed plus probable cases,Wisconsin,9574,17,205,17,222
13-Jun-20,Probable cases,326,326,,6/14/2020,5/31/2020,confirmed plus probable cases,Wisconsin,9574,17,217,17,234
12-Jun-20,Probable cases,332,332,,6/13/2020,5/30/2020,confirmed plus probable cases,Wisconsin,9574,27,296,27,323
11-Jun-20,Probable cases,341,341,,6/12/2020,5/29/2020,confirmed plus probable cases,Wisconsin,9574,42,273,42,315
10-Jun-20,Probable cases,351,351,,6/11/2020,5/28/2020,confirmed plus probable cases,Wisconsin,9574,41,337,41,378
9-Jun-20,Probable cases,356,356,,6/10/2020,5/27/2020,confirmed plus probable cases,Wisconsin,9574,40,374,40,414
8-Jun-20,Probable cases,354,354,,6/9/2020,5/26/2020,confirmed plus probable cases,Wisconsin,9574,21,389,21,410
7-Jun-20,Probable cases,366,366,,6/8/2020,5/25/2020,confirmed plus probable cases,Wisconsin,9574,10,199,10,209
6-Jun-20,Probable cases,364,364,,6/7/2020,5/24/2020,confirmed plus probable cases,Wisconsin,9574,16,260,16,276
5-Jun-20,Probable cases,358,358,,6/6/2020,5/23/2020,confirmed plus probable cases,Wisconsin,9574,32,357,32,389
4-Jun-20,Probable cases,362,362,,6/5/2020,5/22/2020,confirmed plus probable cases,Wisconsin,9574,38,349,38,387
3-Jun-20,Probable cases,367,367,,6/4/2020,5/21/2020,confirmed plus probable cases,Wisconsin,9574,27,383,27,410
2-Jun-20,Probable cases,406,406,,6/3/2020,5/20/2020,confirmed plus probable cases,Wisconsin,9574,24,373,24,397
1-Jun-20,Probable cases,434,434,,6/2/2020,5/19/2020,confirmed plus probable cases,Wisconsin,9574,37,461,37,498
31-May-20,Probable cases,395,395,,6/1/2020,5/18/2020,confirmed plus probable cases,Wisconsin,9574,12,182,12,194
30-May-20,Probable cases,397,397,,5/31/2020,5/17/2020,confirmed plus probable cases,Wisconsin,9574,23,212,23,235
29-May-20,Probable cases,407,407,,5/30/2020,5/16/2020,confirmed plus probable cases,Wisconsin,9574,31,383,31,414
28-May-20,Probable cases,422,422,,5/29/2020,5/15/2020,confirmed plus probable cases,Wisconsin,9574,28,398,28,426
27-May-20,Probable cases,441,441,,5/28/2020,5/14/2020,confirmed plus probable cases,Wisconsin,9574,38,641,38,679
26-May-20,Probable cases,432,432,,5/27/2020,5/13/2020,confirmed plus probable cases,Wisconsin,9574,55,538,55,593
25-May-20,Probable cases,438,438,,5/26/2020,5/12/2020,confirmed plus probable cases,Wisconsin,9574,26,201,26,227
24-May-20,Probable cases,506,506,,5/25/2020,5/11/2020,confirmed plus probable cases,Wisconsin,9574,10,195,10,205
23-May-20,Probable cases,515,515,,5/24/2020,5/10/2020,confirmed plus probable cases,Wisconsin,9574,25,284,25,309
22-May-20,Probable cases,529,529,,5/23/2020,5/9/2020,confirmed plus probable cases,Wisconsin,9574,34,487,34,521
21-May-20,Probable cases,544,544,,5/22/2020,5/8/2020,confirmed plus probable cases,Wisconsin,9574,45,508,45,553
20-May-20,Probable cases,546,546,,5/21/2020,5/7/2020,confirmed plus probable cases,Wisconsin,9574,40,578,40,618
19-May-20,Probable cases,540,540,,5/20/2020,5/6/2020,confirmed plus probable cases,Wisconsin,9574,36,603,36,639
18-May-20,Probable cases,522,522,,5/19/2020,5/5/2020,confirmed plus probable cases,Wisconsin,9574,37,662,37,699
17-May-20,Probable cases,500,500,,5/18/2020,5/4/2020,confirmed plus probable cases,Wisconsin,9574,23,249,23,272
16-May-20,Probable cases,500,500,,5/17/2020,5/3/2020,confirmed plus probable cases,Wisconsin,9574,36,367,36,403
15-May-20,Probable cases,478,478,,5/16/2020,5/2/2020,confirmed plus probable cases,Wisconsin,9574,56,573,56,629
14-May-20,Probable cases,443,443,,5/15/2020,5/1/2020,confirmed plus probable cases,Wisconsin,9574,46,519,46,565
13-May-20,Probable cases,423,423,,5/14/2020,4/30/2020,confirmed plus probable cases,Wisconsin,9574,38,537,38,575
12-May-20,Probable cases,394,394,,5/13/2020,4/29/2020,confirmed plus probable cases,Wisconsin,9574,42,475,42,517
11-May-20,Probable cases,371,371,,5/12/2020,4/28/2020,confirmed plus probable cases,Wisconsin,9574,33,512,33,545
10-May-20,Probable cases,358,358,,5/11/2020,4/27/2020,confirmed plus probable cases,Wisconsin,9574,18,253,18,271
9-May-20,Probable cases,349,349,,5/10/2020,4/26/2020,confirmed plus probable cases,Wisconsin,9574,27,221,27,248
8-May-20,Probable cases,350,350,,5/9/2020,4/25/2020,confirmed plus probable cases,Wisconsin,9574,25,359,25,384
7-May-20,Probable cases,352,352,,5/8/2020,4/24/2020,confirmed plus probable cases,Wisconsin,9574,26,397,26,423
6-May-20,Probable cases,349,349,,5/7/2020,4/23/2020,confirmed plus probable cases,Wisconsin,9574,33,339,33,372
5-May-20,Probable cases,353,353,,5/6/2020,4/22/2020,confirmed plus probable cases,Wisconsin,9574,20,339,20,359
4-May-20,Probable cases,367,367,,5/5/2020,4/21/2020,confirmed plus probable cases,Wisconsin,9574,41,408,41,449
3-May-20,Probable cases,356,356,,5/4/2020,4/20/2020,confirmed plus probable cases,Wisconsin,9574,10,200,10,210
2-May-20,Probable cases,357,357,,5/3/2020,4/19/2020,confirmed plus probable cases,Wisconsin,9574,22,235,22,257
1-May-20,Probable cases,357,357,,5/2/2020,4/18/2020,confirmed plus probable cases,Wisconsin,9574,24,375,24,399
30-Apr-20,Probable cases,363,363,,5/1/2020,4/17/2020,confirmed plus probable cases,Wisconsin,9574,34,368,34,402
29-Apr-20,Probable cases,345,345,,4/30/2020,4/16/2020,confirmed plus probable cases,Wisconsin,9574,34,366,34,400
28-Apr-20,Probable cases,333,333,,4/29/2020,4/15/2020,confirmed plus probable cases,Wisconsin,9574,34,418,34,452
27-Apr-20,Probable cases,312,312,,4/28/2020,4/14/2020,confirmed plus probable cases,Wisconsin,9574,27,346,27,373
26-Apr-20,Probable cases,310,310,,4/27/2020,4/13/2020,confirmed plus probable cases,Wisconsin,9574,25,193,25,218
25-Apr-20,Probable cases,312,312,,4/26/2020,4/12/2020,confirmed plus probable cases,Wisconsin,9574,17,241,17,258
24-Apr-20,Probable cases,312,312,,4/25/2020,4/11/2020,confirmed plus probable cases,Wisconsin,9574,41,399,41,440
23-Apr-20,Probable cases,291,291,,4/24/2020,4/10/2020,confirmed plus probable cases,Wisconsin,9574,24,252,24,276
22-Apr-20,Probable cases,285,285,,4/23/2020,4/9/2020,confirmed plus probable cases,Wisconsin,9574,35,285,35,320
21-Apr-20,Probable cases,269,269,,4/22/2020,4/8/2020,confirmed plus probable cases,Wisconsin,9574,35,265,35,300
20-Apr-20,Probable cases,263,263,,4/21/2020,4/7/2020,confirmed plus probable cases,Wisconsin,9574,28,333,28,361
19-Apr-20,Probable cases,250,250,,4/20/2020,4/6/2020,confirmed plus probable cases,Wisconsin,9574,21,208,21,229
18-Apr-20,Probable cases,239,239,,4/19/2020,4/5/2020,confirmed plus probable cases,Wisconsin,9574,16,244,16,260
17-Apr-20,Probable cases,225,225,,4/18/2020,4/4/2020,confirmed plus probable cases,Wisconsin,9574,33,262,33,295
16-Apr-20,Probable cases,213,213,,4/17/2020,4/3/2020,confirmed plus probable cases,Wisconsin,9574,28,205,28,233
15-Apr-20,Probable cases,205,205,,4/16/2020,4/2/2020,confirmed plus probable cases,Wisconsin,9574,29,179,29,208
14-Apr-20,Probable cases,198,198,,4/15/2020,4/1/2020,confirmed plus probable cases,Wisconsin,9574,14,246,14,260
13-Apr-20,Probable cases,183,183,,4/14/2020,3/31/2020,confirmed plus probable cases,Wisconsin,9574,28,240,28,268
12-Apr-20,Probable cases,179,179,,4/13/2020,3/30/2020,confirmed plus probable cases,Wisconsin,9574,26,128,26,154
11-Apr-20,Probable cases,176,176,,4/12/2020,3/29/2020,confirmed plus probable cases,Wisconsin,9574,23,137,23,160
10-Apr-20,Probable cases,175,175,,4/11/2020,3/28/2020,confirmed plus probable cases,Wisconsin,9574,20,193,20,213
9-Apr-20,Probable cases,178,178,,4/10/2020,3/27/2020,confirmed plus probable cases,Wisconsin,9574,25,147,25,172
8-Apr-20,Probable cases,180,180,,4/9/2020,3/26/2020,confirmed plus probable cases,Wisconsin,9574,30,131,30,161
7-Apr-20,Probable cases,186,186,,4/8/2020,3/25/2020,confirmed plus probable cases,Wisconsin,9574,26,133,26,159
6-Apr-20,Probable cases,187,187,,4/7/2020,3/24/2020,confirmed plus probable cases,Wisconsin,9574,39,200,39,239
5-Apr-20,Probable cases,179,179,,4/6/2020,3/23/2020,confirmed plus probable cases,Wisconsin,9574,26,102,26,128
4-Apr-20,Probable cases,182,182,,4/5/2020,3/22/2020,confirmed plus probable cases,Wisconsin,9574,25,131,25,156
3-Apr-20,Probable cases,180,180,,4/4/2020,3/21/2020,confirmed plus probable cases,Wisconsin,9574,40,196,40,236
2-Apr-20,Probable cases,173,173,,4/3/2020,3/20/2020,confirmed plus probable cases,Wisconsin,9574,34,148,34,182
1-Apr-20,Probable cases,174,174,,4/2/2020,3/19/2020,confirmed plus probable cases,Wisconsin,9574,45,162,45,207
31-Mar-20,Probable cases,175,175,,4/1/2020,3/18/2020,confirmed plus probable cases,Wisconsin,9574,28,134,28,162
30-Mar-20,Probable cases,174,174,,3/31/2020,3/17/2020,confirmed plus probable cases,Wisconsin,9574,27,161,27,188
29-Mar-20,Probable cases,176,176,,3/30/2020,3/16/2020,confirmed plus probable cases,Wisconsin,9574,30,113,30,143
28-Mar-20,Probable cases,174,174,,3/29/2020,3/15/2020,confirmed plus probable cases,Wisconsin,9574,24,122,24,146
27-Mar-20,Probable cases,174,174,,3/28/2020,3/14/2020,confirmed plus probable cases,Wisconsin,9574,21,163,21,184
26-Mar-20,Probable cases,171,171,,3/27/2020,3/13/2020,confirmed plus probable cases,Wisconsin,9574,29,161,29,190
25-Mar-20,Probable cases,168,168,,3/26/2020,3/12/2020,confirmed plus probable cases,Wisconsin,9574,25,192,25,217
24-Mar-20,Probable cases,162,162,,3/25/2020,3/11/2020,confirmed plus probable cases,Wisconsin,9574,23,129,23,152
23-Mar-20,Probable cases,169,169,,3/24/2020,3/10/2020,confirmed plus probable cases,Wisconsin,9574,31,171,31,202
22-Mar-20,Probable cases,164,164,,3/23/2020,3/9/2020,confirmed plus probable cases,Wisconsin,9574,22,111,22,133
21-Mar-20,Probable cases,162,162,,3/22/2020,3/8/2020,confirmed plus probable cases,Wisconsin,9574,23,123,23,146
20-Mar-20,Probable cases,156,156,,3/21/2020,3/7/2020,confirmed plus probable cases,Wisconsin,9574,20,143,20,163
19-Mar-20,Probable cases,143,143,,3/20/2020,3/6/2020,confirmed plus probable cases,Wisconsin,9574,33,131,33,164
18-Mar-20,Probable cases,129,129,,3/19/2020,3/5/2020,confirmed plus probable cases,Wisconsin,9574,27,150,27,177
17-Mar-20,Probable cases,111,111,,3/18/2020,3/4/2020,confirmed plus probable cases,Wisconsin,9574,25,178,25,203
16-Mar-20,Probable cases,87,87,,3/17/2020,3/3/2020,confirmed plus probable cases,Wisconsin,9574,13,150,13,163
15-Mar-20,Probable cases,68,68,,3/16/2020,3/2/2020,confirmed plus probable cases,Wisconsin,9574,10,112,10,122
14-Mar-20,Probable cases,53,53,,3/15/2020,3/1/2020,confirmed plus probable cases,Wisconsin,9574,8,92,8,100
13-Mar-20,Probable cases,40,40,,3/14/2020,2/29/2020,confirmed plus probable cases,Wisconsin,9574,2,75,2,77
12-Mar-20,Probable cases,31,31,,3/13/2020,2/28/2020,confirmed plus probable cases,Wisconsin,9574,6,61,6,67
11-Mar-20,Probable cases,23,23,,3/12/2020,2/27/2020,confirmed plus probable cases,Wisconsin,9574,5,46,5,51
10-Mar-20,Probable cases,17,17,,3/11/2020,2/26/2020,confirmed plus probable cases,Wisconsin,9574,1,34,1,35
9-Mar-20,Probable cases,13,13,,3/10/2020,2/25/2020,confirmed plus probable cases,Wisconsin,9574,5,22,5,27
8-Mar-20,Probable cases,10,10,,3/9/2020,2/24/2020,confirmed plus probable cases,Wisconsin,9574,2,18,2,20
7-Mar-20,Probable cases,9,9,,3/8/2020,2/23/2020,confirmed plus probable cases,Wisconsin,9574,1,6,1,7
6-Mar-20,Probable cases,8,8,,3/7/2020,2/22/2020,confirmed plus probable cases,Wisconsin,9574,2,14,2,16
5-Mar-20,Probable cases,6,6,,3/6/2020,2/21/2020,confirmed plus probable cases,Wisconsin,9574,0,5,0,5
4-Mar-20,Probable cases,6,6,,3/5/2020,2/20/2020,confirmed plus probable cases,Wisconsin,9574,0,13,0,13
3-Mar-20,Probable cases,4,4,,3/4/2020,2/19/2020,confirmed plus probable cases,Wisconsin,9574,1,5,1,6
2-Mar-20,Probable cases,3,3,,3/3/2020,2/18/2020,confirmed plus probable cases,Wisconsin,9574,0,9,0,9
1-Mar-20,Probable cases,2,2,,3/2/2020,2/17/2020,confirmed plus probable cases,Wisconsin,9574,1,6,1,7
29-Feb-20,Probable cases,1,1,,3/1/2020,2/16/2020,confirmed plus probable cases,Wisconsin,9574,0,2,0,2
28-Feb-20,Probable cases,1,1,,2/29/2020,2/15/2020,confirmed plus probable cases,Wisconsin,9574,0,4,0,4
27-Feb-20,Probable cases,0,0,,2/28/2020,2/14/2020,confirmed plus probable cases,Wisconsin,9574,0,1,0,1
26-Feb-20,Probable cases,0,0,,2/27/2020,2/13/2020,confirmed plus probable cases,Wisconsin,9574,0,1,0,1
25-Feb-20,Probable cases,0,0,,2/26/2020,2/12/2020,confirmed plus probable cases,Wisconsin,9574,0,1,0,1
24-Feb-20,Probable cases,0,0,,2/25/2020,2/11/2020,confirmed plus probable cases,Wisconsin,9574,0,1,0,1
23-Feb-20,Probable cases,0,0,,2/24/2020,2/10/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
22-Feb-20,Probable cases,0,0,,2/23/2020,2/9/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
21-Feb-20,Probable cases,0,0,,2/22/2020,2/8/2020,confirmed plus probable cases,Wisconsin,9574,0,1,0,1
20-Feb-20,Probable cases,0,0,,2/21/2020,2/7/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
19-Feb-20,Probable cases,0,0,,2/20/2020,2/6/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
18-Feb-20,Probable cases,0,0,,2/19/2020,2/5/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
17-Feb-20,Probable cases,0,0,,2/18/2020,2/4/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
16-Feb-20,Probable cases,0,0,,2/17/2020,2/3/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
15-Feb-20,Probable cases,0,0,,2/16/2020,2/2/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
14-Feb-20,Probable cases,0,0,,2/15/2020,2/1/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
13-Feb-20,Probable cases,0,0,,2/14/2020,1/31/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
12-Feb-20,Probable cases,0,0,,2/13/2020,1/30/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
11-Feb-20,Probable cases,0,0,,2/12/2020,1/29/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
10-Feb-20,Probable cases,0,0,,2/11/2020,1/28/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
9-Feb-20,Probable cases,0,0,,2/10/2020,1/27/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
8-Feb-20,Probable cases,0,0,,2/9/2020,1/26/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
7-Feb-20,Probable cases,0,0,,2/8/2020,1/25/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
6-Feb-20,Probable cases,0,0,,2/7/2020,1/24/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
5-Feb-20,Probable cases,0,0,,2/6/2020,1/23/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
4-Feb-20,Probable cases,0,0,,2/5/2020,1/22/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
3-Feb-20,Probable cases,0,0,,2/4/2020,1/21/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
2-Feb-20,Probable cases,0,0,,2/3/2020,1/20/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
1-Feb-20,Probable cases,0,0,,2/2/2020,1/19/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
31-Jan-20,Probable cases,0,0,,2/1/2020,1/18/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
30-Jan-20,Probable cases,0,0,,1/31/2020,1/17/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
29-Jan-20,Probable cases,0,0,,1/30/2020,1/16/2020,confirmed plus probable cases,Wisconsin,9574,0,1,0,1
28-Jan-20,Probable cases,0,0,,1/29/2020,1/15/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
27-Jan-20,Probable cases,0,0,,1/28/2020,1/14/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
26-Jan-20,Probable cases,0,0,,1/27/2020,1/13/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
25-Jan-20,Probable cases,0,0,,1/26/2020,1/12/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
24-Jan-20,Probable cases,0,0,,1/25/2020,1/11/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
23-Jan-20,Probable cases,0,0,,1/24/2020,1/10/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
22-Jan-20,Probable cases,0,0,,1/23/2020,1/9/2020,confirmed plus probable cases,Wisconsin,9574,0,0,0,0
26-Feb-21,Confirmed cases,401,401,,2/27/2021,2/13/2021,confirmed plus probable cases,Wisconsin,9574,75,75,38,113
25-Feb-21,Confirmed cases,476,476,,2/26/2021,2/12/2021,confirmed plus probable cases,Wisconsin,9574,226,226,68,294
24-Feb-21,Confirmed cases,542,542,,2/25/2021,2/11/2021,confirmed plus probable cases,Wisconsin,9574,344,344,93,437
23-Feb-21,Confirmed cases,592,592,,2/24/2021,2/10/2021,confirmed plus probable cases,Wisconsin,9574,395,395,109,504
22-Feb-21,Confirmed cases,637,637,,2/23/2021,2/9/2021,confirmed plus probable cases,Wisconsin,9574,574,574,106,680
21-Feb-21,Confirmed cases,660,660,,2/22/2021,2/8/2021,confirmed plus probable cases,Wisconsin,9574,305,305,54,359
20-Feb-21,Confirmed cases,687,687,,2/21/2021,2/7/2021,confirmed plus probable cases,Wisconsin,9574,352,352,68,420
19-Feb-21,Confirmed cases,706,706,,2/20/2021,2/6/2021,confirmed plus probable cases,Wisconsin,9574,526,526,117,643
18-Feb-21,Confirmed cases,711,711,,2/19/2021,2/5/2021,confirmed plus probable cases,Wisconsin,9574,647,647,108,755
17-Feb-21,Confirmed cases,702,702,,2/18/2021,2/4/2021,confirmed plus probable cases,Wisconsin,9574,669,669,116,785
16-Feb-21,Confirmed cases,725,725,,2/17/2021,2/3/2021,confirmed plus probable cases,Wisconsin,9574,692,692,128,820
15-Feb-21,Confirmed cases,741,741,,2/16/2021,2/2/2021,confirmed plus probable cases,Wisconsin,9574,690,690,151,841
14-Feb-21,Confirmed cases,761,761,,2/15/2021,2/1/2021,confirmed plus probable cases,Wisconsin,9574,489,489,57,546
13-Feb-21,Confirmed cases,775,775,,2/14/2021,1/31/2021,confirmed plus probable cases,Wisconsin,9574,466,466,86,552
12-Feb-21,Confirmed cases,794,794,,2/13/2021,1/30/2021,confirmed plus probable cases,Wisconsin,9574,572,572,107,679
11-Feb-21,Confirmed cases,836,836,,2/12/2021,1/29/2021,confirmed plus probable cases,Wisconsin,9574,589,589,107,696
10-Feb-21,Confirmed cases,876,876,,2/11/2021,1/28/2021,confirmed plus probable cases,Wisconsin,9574,835,835,111,946
9-Feb-21,Confirmed cases,907,907,,2/10/2021,1/27/2021,confirmed plus probable cases,Wisconsin,9574,794,794,133,927
8-Feb-21,Confirmed cases,944,944,,2/9/2021,1/26/2021,confirmed plus probable cases,Wisconsin,9574,834,834,152,986
7-Feb-21,Confirmed cases,1028,1028,,2/8/2021,1/25/2021,confirmed plus probable cases,Wisconsin,9574,536,536,105,641
6-Feb-21,Confirmed cases,1061,1061,,2/7/2021,1/24/2021,confirmed plus probable cases,Wisconsin,9574,590,590,99,689
5-Feb-21,Confirmed cases,1103,1103,,2/6/2021,1/23/2021,confirmed plus probable cases,Wisconsin,9574,818,818,149,967
4-Feb-21,Confirmed cases,1160,1160,,2/5/2021,1/22/2021,confirmed plus probable cases,Wisconsin,9574,844,844,134,978
3-Feb-21,Confirmed cases,1208,1208,,2/4/2021,1/21/2021,confirmed plus probable cases,Wisconsin,9574,976,976,186,1162
2-Feb-21,Confirmed cases,1267,1267,,2/3/2021,1/20/2021,confirmed plus probable cases,Wisconsin,9574,1012,1012,174,1186
1-Feb-21,Confirmed cases,1311,1311,,2/2/2021,1/19/2021,confirmed plus probable cases,Wisconsin,9574,1346,1346,227,1573
31-Jan-21,Confirmed cases,1359,1359,,2/1/2021,1/18/2021,confirmed plus probable cases,Wisconsin,9574,757,757,121,878
30-Jan-21,Confirmed cases,1395,1395,,1/31/2021,1/17/2021,confirmed plus probable cases,Wisconsin,9574,855,855,126,981
29-Jan-21,Confirmed cases,1433,1433,,1/30/2021,1/16/2021,confirmed plus probable cases,Wisconsin,9574,1162,1162,202,1364
28-Jan-21,Confirmed cases,1468,1468,,1/29/2021,1/15/2021,confirmed plus probable cases,Wisconsin,9574,1124,1124,191,1315
