Day of Epi Dt,Measure Names,7 Day Average (conf+prob) (TT),7 Day Average (conf+prob),7 Day Average (conf+prob),Prelim end date,Prelim start date,7 Day Average (TT Text),County Parameter Cum Curve,Max. Window Max Daily Cases,Measure Values,Confirmed Cases By Epi Dt,Probable By Epi Dt,Stacked Confirm + Probable cases
1-Jul-20,Probable cases,675,675,,7/2/2020,6/18/2020,confirmed plus probable cases,Wisconsin,9604,53,812,53,865
30-Jun-20,Probable cases,643,643,,7/1/2020,6/17/2020,confirmed plus probable cases,Wisconsin,9604,37,779,37,816
29-Jun-20,Probable cases,622,622,,6/30/2020,6/16/2020,confirmed plus probable cases,Wisconsin,9604,35,831,35,866
28-Jun-20,Probable cases,593,593,,6/29/2020,6/15/2020,confirmed plus probable cases,Wisconsin,9604,12,436,12,448
27-Jun-20,Probable cases,580,580,,6/28/2020,6/14/2020,confirmed plus probable cases,Wisconsin,9604,14,461,14,475
26-Jun-20,Probable cases,561,561,,6/27/2020,6/13/2020,confirmed plus probable cases,Wisconsin,9604,36,581,36,617
25-Jun-20,Probable cases,534,534,,6/26/2020,6/12/2020,confirmed plus probable cases,Wisconsin,9604,45,595,45,640
24-Jun-20,Probable cases,510,510,,6/25/2020,6/11/2020,confirmed plus probable cases,Wisconsin,9604,33,611,33,644
23-Jun-20,Probable cases,483,483,,6/24/2020,6/10/2020,confirmed plus probable cases,Wisconsin,9604,38,628,38,666
22-Jun-20,Probable cases,448,448,,6/23/2020,6/9/2020,confirmed plus probable cases,Wisconsin,9604,35,632,35,667
21-Jun-20,Probable cases,430,430,,6/22/2020,6/8/2020,confirmed plus probable cases,Wisconsin,9604,15,339,15,354
20-Jun-20,Probable cases,411,411,,6/21/2020,6/7/2020,confirmed plus probable cases,Wisconsin,9604,23,318,23,341
19-Jun-20,Probable cases,396,396,,6/20/2020,6/6/2020,confirmed plus probable cases,Wisconsin,9604,38,391,38,429
18-Jun-20,Probable cases,380,380,,6/19/2020,6/5/2020,confirmed plus probable cases,Wisconsin,9604,41,428,41,469
17-Jun-20,Probable cases,359,359,,6/18/2020,6/4/2020,confirmed plus probable cases,Wisconsin,9604,34,421,34,455
16-Jun-20,Probable cases,347,347,,6/17/2020,6/3/2020,confirmed plus probable cases,Wisconsin,9604,35,390,35,425
15-Jun-20,Probable cases,346,346,,6/16/2020,6/2/2020,confirmed plus probable cases,Wisconsin,9604,39,504,39,543
14-Jun-20,Probable cases,327,327,,6/15/2020,6/1/2020,confirmed plus probable cases,Wisconsin,9604,17,203,17,220
13-Jun-20,Probable cases,326,326,,6/14/2020,5/31/2020,confirmed plus probable cases,Wisconsin,9604,17,215,17,232
12-Jun-20,Probable cases,332,332,,6/13/2020,5/30/2020,confirmed plus probable cases,Wisconsin,9604,27,293,27,320
11-Jun-20,Probable cases,342,342,,6/12/2020,5/29/2020,confirmed plus probable cases,Wisconsin,9604,42,276,42,318
10-Jun-20,Probable cases,351,351,,6/11/2020,5/28/2020,confirmed plus probable cases,Wisconsin,9604,41,336,41,377
9-Jun-20,Probable cases,356,356,,6/10/2020,5/27/2020,confirmed plus probable cases,Wisconsin,9604,40,376,40,416
8-Jun-20,Probable cases,353,353,,6/9/2020,5/26/2020,confirmed plus probable cases,Wisconsin,9604,21,388,21,409
7-Jun-20,Probable cases,366,366,,6/8/2020,5/25/2020,confirmed plus probable cases,Wisconsin,9604,10,200,10,210
6-Jun-20,Probable cases,363,363,,6/7/2020,5/24/2020,confirmed plus probable cases,Wisconsin,9604,16,260,16,276
5-Jun-20,Probable cases,357,357,,6/6/2020,5/23/2020,confirmed plus probable cases,Wisconsin,9604,31,359,31,390
4-Jun-20,Probable cases,361,361,,6/5/2020,5/22/2020,confirmed plus probable cases,Wisconsin,9604,38,344,38,382
3-Jun-20,Probable cases,367,367,,6/4/2020,5/21/2020,confirmed plus probable cases,Wisconsin,9604,27,385,27,412
2-Jun-20,Probable cases,405,405,,6/3/2020,5/20/2020,confirmed plus probable cases,Wisconsin,9604,24,371,24,395
1-Jun-20,Probable cases,434,434,,6/2/2020,5/19/2020,confirmed plus probable cases,Wisconsin,9604,37,461,37,498
31-May-20,Probable cases,395,395,,6/1/2020,5/18/2020,confirmed plus probable cases,Wisconsin,9604,12,182,12,194
30-May-20,Probable cases,396,396,,5/31/2020,5/17/2020,confirmed plus probable cases,Wisconsin,9604,23,211,23,234
29-May-20,Probable cases,407,407,,5/30/2020,5/16/2020,confirmed plus probable cases,Wisconsin,9604,30,382,30,412
28-May-20,Probable cases,422,422,,5/29/2020,5/15/2020,confirmed plus probable cases,Wisconsin,9604,28,398,28,426
27-May-20,Probable cases,440,440,,5/28/2020,5/14/2020,confirmed plus probable cases,Wisconsin,9604,38,642,38,680
26-May-20,Probable cases,431,431,,5/27/2020,5/13/2020,confirmed plus probable cases,Wisconsin,9604,54,540,54,594
25-May-20,Probable cases,437,437,,5/26/2020,5/12/2020,confirmed plus probable cases,Wisconsin,9604,25,203,25,228
24-May-20,Probable cases,505,505,,5/25/2020,5/11/2020,confirmed plus probable cases,Wisconsin,9604,10,194,10,204
23-May-20,Probable cases,514,514,,5/24/2020,5/10/2020,confirmed plus probable cases,Wisconsin,9604,26,282,26,308
22-May-20,Probable cases,528,528,,5/23/2020,5/9/2020,confirmed plus probable cases,Wisconsin,9604,34,486,34,520
21-May-20,Probable cases,543,543,,5/22/2020,5/8/2020,confirmed plus probable cases,Wisconsin,9604,44,507,44,551
20-May-20,Probable cases,545,545,,5/21/2020,5/7/2020,confirmed plus probable cases,Wisconsin,9604,40,577,40,617
19-May-20,Probable cases,539,539,,5/20/2020,5/6/2020,confirmed plus probable cases,Wisconsin,9604,36,601,36,637
18-May-20,Probable cases,522,522,,5/19/2020,5/5/2020,confirmed plus probable cases,Wisconsin,9604,37,662,37,699
17-May-20,Probable cases,500,500,,5/18/2020,5/4/2020,confirmed plus probable cases,Wisconsin,9604,23,249,23,272
16-May-20,Probable cases,500,500,,5/17/2020,5/3/2020,confirmed plus probable cases,Wisconsin,9604,36,367,36,403
15-May-20,Probable cases,478,478,,5/16/2020,5/2/2020,confirmed plus probable cases,Wisconsin,9604,56,572,56,628
14-May-20,Probable cases,443,443,,5/15/2020,5/1/2020,confirmed plus probable cases,Wisconsin,9604,46,519,46,565
13-May-20,Probable cases,423,423,,5/14/2020,4/30/2020,confirmed plus probable cases,Wisconsin,9604,38,536,38,574
12-May-20,Probable cases,394,394,,5/13/2020,4/29/2020,confirmed plus probable cases,Wisconsin,9604,42,475,42,517
11-May-20,Probable cases,371,371,,5/12/2020,4/28/2020,confirmed plus probable cases,Wisconsin,9604,33,511,33,544
10-May-20,Probable cases,358,358,,5/11/2020,4/27/2020,confirmed plus probable cases,Wisconsin,9604,18,253,18,271
9-May-20,Probable cases,349,349,,5/10/2020,4/26/2020,confirmed plus probable cases,Wisconsin,9604,27,221,27,248
8-May-20,Probable cases,350,350,,5/9/2020,4/25/2020,confirmed plus probable cases,Wisconsin,9604,25,359,25,384
7-May-20,Probable cases,352,352,,5/8/2020,4/24/2020,confirmed plus probable cases,Wisconsin,9604,26,397,26,423
6-May-20,Probable cases,349,349,,5/7/2020,4/23/2020,confirmed plus probable cases,Wisconsin,9604,33,338,33,371
5-May-20,Probable cases,353,353,,5/6/2020,4/22/2020,confirmed plus probable cases,Wisconsin,9604,20,339,20,359
4-May-20,Probable cases,367,367,,5/5/2020,4/21/2020,confirmed plus probable cases,Wisconsin,9604,41,409,41,450
3-May-20,Probable cases,356,356,,5/4/2020,4/20/2020,confirmed plus probable cases,Wisconsin,9604,10,200,10,210
2-May-20,Probable cases,357,357,,5/3/2020,4/19/2020,confirmed plus probable cases,Wisconsin,9604,22,235,22,257
1-May-20,Probable cases,357,357,,5/2/2020,4/18/2020,confirmed plus probable cases,Wisconsin,9604,24,374,24,398
30-Apr-20,Probable cases,363,363,,5/1/2020,4/17/2020,confirmed plus probable cases,Wisconsin,9604,35,368,35,403
29-Apr-20,Probable cases,345,345,,4/30/2020,4/16/2020,confirmed plus probable cases,Wisconsin,9604,34,366,34,400
28-Apr-20,Probable cases,333,333,,4/29/2020,4/15/2020,confirmed plus probable cases,Wisconsin,9604,34,418,34,452
27-Apr-20,Probable cases,312,312,,4/28/2020,4/14/2020,confirmed plus probable cases,Wisconsin,9604,27,346,27,373
26-Apr-20,Probable cases,310,310,,4/27/2020,4/13/2020,confirmed plus probable cases,Wisconsin,9604,25,193,25,218
25-Apr-20,Probable cases,311,311,,4/26/2020,4/12/2020,confirmed plus probable cases,Wisconsin,9604,17,241,17,258
24-Apr-20,Probable cases,312,312,,4/25/2020,4/11/2020,confirmed plus probable cases,Wisconsin,9604,41,399,41,440
23-Apr-20,Probable cases,291,291,,4/24/2020,4/10/2020,confirmed plus probable cases,Wisconsin,9604,24,252,24,276
22-Apr-20,Probable cases,285,285,,4/23/2020,4/9/2020,confirmed plus probable cases,Wisconsin,9604,35,284,35,319
21-Apr-20,Probable cases,269,269,,4/22/2020,4/8/2020,confirmed plus probable cases,Wisconsin,9604,35,265,35,300
20-Apr-20,Probable cases,263,263,,4/21/2020,4/7/2020,confirmed plus probable cases,Wisconsin,9604,28,333,28,361
19-Apr-20,Probable cases,250,250,,4/20/2020,4/6/2020,confirmed plus probable cases,Wisconsin,9604,21,208,21,229
18-Apr-20,Probable cases,239,239,,4/19/2020,4/5/2020,confirmed plus probable cases,Wisconsin,9604,16,244,16,260
17-Apr-20,Probable cases,225,225,,4/18/2020,4/4/2020,confirmed plus probable cases,Wisconsin,9604,33,262,33,295
16-Apr-20,Probable cases,213,213,,4/17/2020,4/3/2020,confirmed plus probable cases,Wisconsin,9604,28,205,28,233
15-Apr-20,Probable cases,205,205,,4/16/2020,4/2/2020,confirmed plus probable cases,Wisconsin,9604,29,179,29,208
14-Apr-20,Probable cases,198,198,,4/15/2020,4/1/2020,confirmed plus probable cases,Wisconsin,9604,14,246,14,260
13-Apr-20,Probable cases,183,183,,4/14/2020,3/31/2020,confirmed plus probable cases,Wisconsin,9604,28,241,28,269
12-Apr-20,Probable cases,179,179,,4/13/2020,3/30/2020,confirmed plus probable cases,Wisconsin,9604,26,128,26,154
11-Apr-20,Probable cases,175,175,,4/12/2020,3/29/2020,confirmed plus probable cases,Wisconsin,9604,23,137,23,160
10-Apr-20,Probable cases,175,175,,4/11/2020,3/28/2020,confirmed plus probable cases,Wisconsin,9604,20,192,20,212
9-Apr-20,Probable cases,178,178,,4/10/2020,3/27/2020,confirmed plus probable cases,Wisconsin,9604,25,147,25,172
8-Apr-20,Probable cases,179,179,,4/9/2020,3/26/2020,confirmed plus probable cases,Wisconsin,9604,30,131,30,161
7-Apr-20,Probable cases,186,186,,4/8/2020,3/25/2020,confirmed plus probable cases,Wisconsin,9604,26,132,26,158
6-Apr-20,Probable cases,187,187,,4/7/2020,3/24/2020,confirmed plus probable cases,Wisconsin,9604,39,199,39,238
5-Apr-20,Probable cases,179,179,,4/6/2020,3/23/2020,confirmed plus probable cases,Wisconsin,9604,26,102,26,128
4-Apr-20,Probable cases,182,182,,4/5/2020,3/22/2020,confirmed plus probable cases,Wisconsin,9604,25,132,25,157
3-Apr-20,Probable cases,180,180,,4/4/2020,3/21/2020,confirmed plus probable cases,Wisconsin,9604,40,195,40,235
2-Apr-20,Probable cases,173,173,,4/3/2020,3/20/2020,confirmed plus probable cases,Wisconsin,9604,34,148,34,182
1-Apr-20,Probable cases,174,174,,4/2/2020,3/19/2020,confirmed plus probable cases,Wisconsin,9604,45,162,45,207
31-Mar-20,Probable cases,175,175,,4/1/2020,3/18/2020,confirmed plus probable cases,Wisconsin,9604,28,134,28,162
30-Mar-20,Probable cases,174,174,,3/31/2020,3/17/2020,confirmed plus probable cases,Wisconsin,9604,27,161,27,188
29-Mar-20,Probable cases,176,176,,3/30/2020,3/16/2020,confirmed plus probable cases,Wisconsin,9604,30,113,30,143
28-Mar-20,Probable cases,175,175,,3/29/2020,3/15/2020,confirmed plus probable cases,Wisconsin,9604,24,122,24,146
27-Mar-20,Probable cases,175,175,,3/28/2020,3/14/2020,confirmed plus probable cases,Wisconsin,9604,21,162,21,183
26-Mar-20,Probable cases,172,172,,3/27/2020,3/13/2020,confirmed plus probable cases,Wisconsin,9604,29,160,29,189
25-Mar-20,Probable cases,168,168,,3/26/2020,3/12/2020,confirmed plus probable cases,Wisconsin,9604,25,192,25,217
24-Mar-20,Probable cases,162,162,,3/25/2020,3/11/2020,confirmed plus probable cases,Wisconsin,9604,23,131,23,154
23-Mar-20,Probable cases,169,169,,3/24/2020,3/10/2020,confirmed plus probable cases,Wisconsin,9604,31,172,31,203
22-Mar-20,Probable cases,163,163,,3/23/2020,3/9/2020,confirmed plus probable cases,Wisconsin,9604,22,111,22,133
21-Mar-20,Probable cases,162,162,,3/22/2020,3/8/2020,confirmed plus probable cases,Wisconsin,9604,23,123,23,146
20-Mar-20,Probable cases,155,155,,3/21/2020,3/7/2020,confirmed plus probable cases,Wisconsin,9604,20,143,20,163
19-Mar-20,Probable cases,143,143,,3/20/2020,3/6/2020,confirmed plus probable cases,Wisconsin,9604,33,130,33,163
18-Mar-20,Probable cases,129,129,,3/19/2020,3/5/2020,confirmed plus probable cases,Wisconsin,9604,27,151,27,178
17-Mar-20,Probable cases,111,111,,3/18/2020,3/4/2020,confirmed plus probable cases,Wisconsin,9604,25,178,25,203
16-Mar-20,Probable cases,87,87,,3/17/2020,3/3/2020,confirmed plus probable cases,Wisconsin,9604,13,148,13,161
15-Mar-20,Probable cases,68,68,,3/16/2020,3/2/2020,confirmed plus probable cases,Wisconsin,9604,10,112,10,122
14-Mar-20,Probable cases,54,54,,3/15/2020,3/1/2020,confirmed plus probable cases,Wisconsin,9604,8,92,8,100
13-Mar-20,Probable cases,40,40,,3/14/2020,2/29/2020,confirmed plus probable cases,Wisconsin,9604,2,76,2,78
12-Mar-20,Probable cases,32,32,,3/13/2020,2/28/2020,confirmed plus probable cases,Wisconsin,9604,6,61,6,67
11-Mar-20,Probable cases,23,23,,3/12/2020,2/27/2020,confirmed plus probable cases,Wisconsin,9604,5,46,5,51
10-Mar-20,Probable cases,17,17,,3/11/2020,2/26/2020,confirmed plus probable cases,Wisconsin,9604,1,35,1,36
9-Mar-20,Probable cases,13,13,,3/10/2020,2/25/2020,confirmed plus probable cases,Wisconsin,9604,5,22,5,27
8-Mar-20,Probable cases,10,10,,3/9/2020,2/24/2020,confirmed plus probable cases,Wisconsin,9604,2,18,2,20
7-Mar-20,Probable cases,9,9,,3/8/2020,2/23/2020,confirmed plus probable cases,Wisconsin,9604,1,6,1,7
6-Mar-20,Probable cases,8,8,,3/7/2020,2/22/2020,confirmed plus probable cases,Wisconsin,9604,2,14,2,16
5-Mar-20,Probable cases,6,6,,3/6/2020,2/21/2020,confirmed plus probable cases,Wisconsin,9604,0,5,0,5
4-Mar-20,Probable cases,6,6,,3/5/2020,2/20/2020,confirmed plus probable cases,Wisconsin,9604,0,13,0,13
3-Mar-20,Probable cases,4,4,,3/4/2020,2/19/2020,confirmed plus probable cases,Wisconsin,9604,1,5,1,6
2-Mar-20,Probable cases,3,3,,3/3/2020,2/18/2020,confirmed plus probable cases,Wisconsin,9604,0,9,0,9
1-Mar-20,Probable cases,2,2,,3/2/2020,2/17/2020,confirmed plus probable cases,Wisconsin,9604,1,6,1,7
29-Feb-20,Probable cases,1,1,,3/1/2020,2/16/2020,confirmed plus probable cases,Wisconsin,9604,0,2,0,2
28-Feb-20,Probable cases,1,1,,2/29/2020,2/15/2020,confirmed plus probable cases,Wisconsin,9604,0,4,0,4
27-Feb-20,Probable cases,0,0,,2/28/2020,2/14/2020,confirmed plus probable cases,Wisconsin,9604,0,1,0,1
26-Feb-20,Probable cases,0,0,,2/27/2020,2/13/2020,confirmed plus probable cases,Wisconsin,9604,0,1,0,1
25-Feb-20,Probable cases,0,0,,2/26/2020,2/12/2020,confirmed plus probable cases,Wisconsin,9604,0,1,0,1
24-Feb-20,Probable cases,0,0,,2/25/2020,2/11/2020,confirmed plus probable cases,Wisconsin,9604,0,1,0,1
23-Feb-20,Probable cases,0,0,,2/24/2020,2/10/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
22-Feb-20,Probable cases,0,0,,2/23/2020,2/9/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
21-Feb-20,Probable cases,0,0,,2/22/2020,2/8/2020,confirmed plus probable cases,Wisconsin,9604,0,1,0,1
20-Feb-20,Probable cases,0,0,,2/21/2020,2/7/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
19-Feb-20,Probable cases,0,0,,2/20/2020,2/6/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
18-Feb-20,Probable cases,0,0,,2/19/2020,2/5/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
17-Feb-20,Probable cases,0,0,,2/18/2020,2/4/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
16-Feb-20,Probable cases,0,0,,2/17/2020,2/3/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
15-Feb-20,Probable cases,0,0,,2/16/2020,2/2/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
14-Feb-20,Probable cases,0,0,,2/15/2020,2/1/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
13-Feb-20,Probable cases,0,0,,2/14/2020,1/31/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
12-Feb-20,Probable cases,0,0,,2/13/2020,1/30/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
11-Feb-20,Probable cases,0,0,,2/12/2020,1/29/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
10-Feb-20,Probable cases,0,0,,2/11/2020,1/28/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
9-Feb-20,Probable cases,0,0,,2/10/2020,1/27/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
8-Feb-20,Probable cases,0,0,,2/9/2020,1/26/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
7-Feb-20,Probable cases,0,0,,2/8/2020,1/25/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
6-Feb-20,Probable cases,0,0,,2/7/2020,1/24/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
5-Feb-20,Probable cases,0,0,,2/6/2020,1/23/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
4-Feb-20,Probable cases,0,0,,2/5/2020,1/22/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
3-Feb-20,Probable cases,0,0,,2/4/2020,1/21/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
2-Feb-20,Probable cases,0,0,,2/3/2020,1/20/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
1-Feb-20,Probable cases,0,0,,2/2/2020,1/19/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
31-Jan-20,Probable cases,0,0,,2/1/2020,1/18/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
30-Jan-20,Probable cases,0,0,,1/31/2020,1/17/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
29-Jan-20,Probable cases,0,0,,1/30/2020,1/16/2020,confirmed plus probable cases,Wisconsin,9604,0,1,0,1
28-Jan-20,Probable cases,0,0,,1/29/2020,1/15/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
27-Jan-20,Probable cases,0,0,,1/28/2020,1/14/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
26-Jan-20,Probable cases,0,0,,1/27/2020,1/13/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
25-Jan-20,Probable cases,0,0,,1/26/2020,1/12/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
24-Jan-20,Probable cases,0,0,,1/25/2020,1/11/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
23-Jan-20,Probable cases,0,0,,1/24/2020,1/10/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
22-Jan-20,Probable cases,0,0,,1/23/2020,1/9/2020,confirmed plus probable cases,Wisconsin,9604,0,0,0,0
28-Jan-21,Confirmed cases,861,861,,1/29/2021,1/15/2021,confirmed plus probable cases,Wisconsin,9604,98,98,50,148
27-Jan-21,Confirmed cases,1069,1069,,1/28/2021,1/14/2021,confirmed plus probable cases,Wisconsin,9604,518,518,148,666
26-Jan-21,Confirmed cases,1218,1218,,1/27/2021,1/13/2021,confirmed plus probable cases,Wisconsin,9604,683,683,127,810
25-Jan-21,Confirmed cases,1382,1382,,1/26/2021,1/12/2021,confirmed plus probable cases,Wisconsin,9604,1090,1090,203,1293
24-Jan-21,Confirmed cases,1489,1489,,1/25/2021,1/11/2021,confirmed plus probable cases,Wisconsin,9604,657,657,110,767
23-Jan-21,Confirmed cases,1563,1563,,1/24/2021,1/10/2021,confirmed plus probable cases,Wisconsin,9604,834,834,134,968
22-Jan-21,Confirmed cases,1633,1633,,1/23/2021,1/9/2021,confirmed plus probable cases,Wisconsin,9604,1160,1160,220,1380
21-Jan-21,Confirmed cases,1712,1712,,1/22/2021,1/8/2021,confirmed plus probable cases,Wisconsin,9604,1313,1313,292,1605
20-Jan-21,Confirmed cases,1771,1771,,1/21/2021,1/7/2021,confirmed plus probable cases,Wisconsin,9604,1439,1439,266,1705
19-Jan-21,Confirmed cases,1859,1859,,1/20/2021,1/6/2021,confirmed plus probable cases,Wisconsin,9604,1670,1670,292,1962
18-Jan-21,Confirmed cases,1927,1927,,1/19/2021,1/5/2021,confirmed plus probable cases,Wisconsin,9604,1687,1687,355,2042
17-Jan-21,Confirmed cases,2116,2116,,1/18/2021,1/4/2021,confirmed plus probable cases,Wisconsin,9604,1061,1061,220,1281
16-Jan-21,Confirmed cases,2174,2174,,1/17/2021,1/3/2021,confirmed plus probable cases,Wisconsin,9604,1226,1226,236,1462
15-Jan-21,Confirmed cases,2243,2243,,1/16/2021,1/2/2021,confirmed plus probable cases,Wisconsin,9604,1583,1583,345,1928
14-Jan-21,Confirmed cases,2329,2329,,1/15/2021,1/1/2021,confirmed plus probable cases,Wisconsin,9604,1671,1671,352,2023
13-Jan-21,Confirmed cases,2416,2416,,1/14/2021,12/31/2020,confirmed plus probable cases,Wisconsin,9604,1917,1917,401,2318
12-Jan-21,Confirmed cases,2515,2515,,1/13/2021,12/30/2020,confirmed plus probable cases,Wisconsin,9604,2051,2051,386,2437
11-Jan-21,Confirmed cases,2663,2663,,1/12/2021,12/29/2020,confirmed plus probable cases,Wisconsin,9604,2798,2798,570,3368
10-Jan-21,Confirmed cases,2795,2795,,1/11/2021,12/28/2020,confirmed plus probable cases,Wisconsin,9604,1422,1422,263,1685
9-Jan-21,Confirmed cases,2905,2905,,1/10/2021,12/27/2020,confirmed plus probable cases,Wisconsin,9604,1663,1663,280,1943
8-Jan-21,Confirmed cases,3020,3020,,1/9/2021,12/26/2020,confirmed plus probable cases,Wisconsin,9604,2163,2163,371,2534
7-Jan-21,Confirmed cases,2945,2945,,1/8/2021,12/25/2020,confirmed plus probable cases,Wisconsin,9604,2177,2177,453,2630
6-Jan-21,Confirmed cases,2952,2952,,1/7/2021,12/24/2020,confirmed plus probable cases,Wisconsin,9604,2527,2527,487,3014
5-Jan-21,Confirmed cases,2962,2962,,1/6/2021,12/23/2020,confirmed plus probable cases,Wisconsin,9604,2886,2886,587,3473
4-Jan-21,Confirmed cases,2934,2934,,1/5/2021,12/22/2020,confirmed plus probable cases,Wisconsin,9604,3608,3608,678,4286
3-Jan-21,Confirmed cases,2894,2894,,1/4/2021,12/21/2020,confirmed plus probable cases,Wisconsin,9604,2055,2055,403,2458
2-Jan-21,Confirmed cases,2872,2872,,1/3/2021,12/20/2020,confirmed plus probable cases,Wisconsin,9604,2410,2410,340,2750
1-Jan-21,Confirmed cases,2833,2833,,1/2/2021,12/19/2020,confirmed plus probable cases,Wisconsin,9604,1703,1703,307,2010
31-Dec-20,Confirmed cases,2759,2759,,1/1/2021,12/18/2020,confirmed plus probable cases,Wisconsin,9604,2308,2308,370,2678
30-Dec-20,Confirmed cases,2637,2637,,12/31/2020,12/17/2020,confirmed plus probable cases,Wisconsin,9604,2733,2733,346,3079
29-Dec-20,Confirmed cases,2584,2584,,12/30/2020,12/16/2020,confirmed plus probable cases,Wisconsin,9604,2911,2911,369,3280
28-Dec-20,Confirmed cases,2503,2503,,12/29/2020,12/15/2020,confirmed plus probable cases,Wisconsin,9604,3542,3542,464,4006
27-Dec-20,Confirmed cases,2406,2406,,12/28/2020,12/14/2020,confirmed plus probable cases,Wisconsin,9604,2014,2014,288,2302
26-Dec-20,Confirmed cases,2335,2335,,12/27/2020,12/13/2020,confirmed plus probable cases,Wisconsin,9604,2204,2204,275,2479
25-Dec-20,Confirmed cases,2272,2272,,12/26/2020,12/12/2020,confirmed plus probable cases,Wisconsin,9604,1342,1342,149,1491
24-Dec-20,Confirmed cases,2442,2442,,12/25/2020,12/11/2020,confirmed plus probable cases,Wisconsin,9604,1602,1602,226,1828
23-Dec-20,Confirmed cases,2592,2592,,12/24/2020,12/10/2020,confirmed plus probable cases,Wisconsin,9604,2345,2345,363,2708
22-Dec-20,Confirmed cases,2634,2634,,12/23/2020,12/9/2020,confirmed plus probable cases,Wisconsin,9604,2373,2373,339,2712
21-Dec-20,Confirmed cases,2729,2729,,12/22/2020,12/8/2020,confirmed plus probable cases,Wisconsin,9604,2849,2849,474,3323
20-Dec-20,Confirmed cases,2825,2825,,12/21/2020,12/7/2020,confirmed plus probable cases,Wisconsin,9604,1557,1557,249,1806
19-Dec-20,Confirmed cases,2886,2886,,12/20/2020,12/6/2020,confirmed plus probable cases,Wisconsin,9604,1757,1757,280,2037
18-Dec-20,Confirmed cases,2969,2969,,12/19/2020,12/5/2020,confirmed plus probable cases,Wisconsin,9604,2284,2284,397,2681
17-Dec-20,Confirmed cases,3086,3086,,12/18/2020,12/4/2020,confirmed plus probable cases,Wisconsin,9604,2410,2410,471,2881
16-Dec-20,Confirmed cases,3144,3144,,12/17/2020,12/3/2020,confirmed plus probable cases,Wisconsin,9604,2523,2523,475,2998
15-Dec-20,Confirmed cases,3229,3229,,12/16/2020,12/2/2020,confirmed plus probable cases,Wisconsin,9604,2829,2829,548,3377
14-Dec-20,Confirmed cases,3290,3290,,12/15/2020,12/1/2020,confirmed plus probable cases,Wisconsin,9604,3336,3336,661,3997
13-Dec-20,Confirmed cases,3393,3393,,12/14/2020,11/30/2020,confirmed plus probable cases,Wisconsin,9604,1902,1902,330,2232
12-Dec-20,Confirmed cases,3424,3424,,12/13/2020,11/29/2020,confirmed plus probable cases,Wisconsin,9604,2295,2295,323,2618
11-Dec-20,Confirmed cases,3437,3437,,12/12/2020,11/28/2020,confirmed plus probable cases,Wisconsin,9604,3021,3021,479,3500
10-Dec-20,Confirmed cases,3481,3481,,12/11/2020,11/27/2020,confirmed plus probable cases,Wisconsin,9604,2810,2810,479,3289
9-Dec-20,Confirmed cases,3588,3588,,12/10/2020,11/26/2020,confirmed plus probable cases,Wisconsin,9604,3088,3088,506,3594
8-Dec-20,Confirmed cases,3738,3738,,12/9/2020,11/25/2020,confirmed plus probable cases,Wisconsin,9604,3291,3291,514,3805
7-Dec-20,Confirmed cases,3917,3917,,12/8/2020,11/24/2020,confirmed plus probable cases,Wisconsin,9604,4056,4056,659,4715
6-Dec-20,Confirmed cases,4131,4131,,12/7/2020,11/23/2020,confirmed plus probable cases,Wisconsin,9604,2143,2143,306,2449
5-Dec-20,Confirmed cases,4249,4249,,12/6/2020,11/22/2020,confirmed plus probable cases,Wisconsin,9604,2413,2413,299,2712
4-Dec-20,Confirmed cases,4324,4324,,12/5/2020,11/21/2020,confirmed plus probable cases,Wisconsin,9604,3290,3290,517,3807
